AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.17379027672072678,0,0.18626068332573864,0,0.34675415119366404,0,0.17063867657189713,0,0.1376062865744958,0,0.14957415363954762,0,0.30946909254377,0,0.13477142376987827,0,0.11758308795997663,0,0.1290482993353791,0,0.28683648306520715,0,0.11496655889293406
0,0.1392772177582522,0,0.1429012835611021,0,0.41749480102340886,0,0.13918716977110468,0,0.10822339230619571,0,0.11264306432214877,0,0.3832948165553206,0,0.10834145387599048,0,0.09135795888550069,0,0.09604543497804396,0,0.3621109609689095,0,0.09157051649737147
0,0.24952131668098854,0,0.25497477495484255,0,0.4339472742934052,0,0.23519854526985418,0,0.20439268763811913,0,0.21142761621202166,0,0.40041689282466464,0,0.19225591558636212,0,0.17854918149989285,0,0.1862967002731324,0,0.37957053325789847,0,0.16775826445605568
1,0.5722038129559355,1,0.56711292837421,0,0.37819743229198666,1,0.5527461994172731,1,0.5151110421344163,1,0.5133446526087471,0,0.34457609652566734,0,0.49941952500313136,0,0.47877224759605386,0,0.47915571466063356,0,0.3239135579647846,0,0.4656432594594545
0,0.18805499019083727,0,0.2095075864613808,0,0.3578845258046993,0,0.17659147093730887,0,0.14975454414282674,0,0.17130872532027763,0,0.32451096740805874,0,0.14030635823423399,0,0.12842730547019232,0,0.14961442358363697,0,0.3040923059983657,0,0.12017361952271899
0,0.1490709463012625,0,0.1574169190915996,0,0.38413584261414124,0,0.14199216530792025,0,0.11644843746623734,0,0.1258046660339458,0,0.349857252974627,0,0.11088294734681248,0,0.09863557531931255,0,0.10826427918348736,0,0.3287766904741112,0,0.09392386505168693
0,0.25212787013684457,0,0.28896219486771435,0,0.4461685865866314,0,0.2567604951960353,0,0.20773174161189534,0,0.24437282364755752,0,0.41296556056641387,0,0.21249161327816457,0,0.18221368671893257,0,0.2182159088875424,0,0.3922712350423371,0,0.1869631966726537
1,0.571031559849755,1,0.6146792725216152,0,0.37689495484732705,1,0.5728137139687649,1,0.5183079490674275,1,0.566452193133366,0,0.343391346154024,1,0.5217006558960017,0,0.48474245284737505,1,0.5353871893031106,0,0.3228046874641436,0,0.489139531651434
0,0.1810562481220357,0,0.2453842978541333,0,0.39176610212917184,0,0.18181055602059992,0,0.14384894039629303,0,0.2051643818421922,0,0.36020045970890147,0,0.14485240594916438,0,0.12318729983638854,0,0.18188776979998478,0,0.3407060098424908,0,0.12429098724781396
0,0.14374002798810248,0,0.19566221980559284,0,0.44056296130106154,0,0.15068344997597372,0,0.1119468049707073,0,0.16076493217450016,0,0.40951515363630964,0,0.11823836674687405,0,0.09463872159729314,0,0.140937338977268,0,0.39015840422218717,0,0.10046581199576177
0,0.2559413881131898,0,0.33580504246265674,0,0.4670502900445229,0,0.28117737658346953,0,0.21173621503236828,0,0.2906699471460542,0,0.4379717131160361,0,0.23513227883066135,0,0.1862533998817777,0,0.26367829666630316,0,0.41974531352758737,0,0.20831387575801152
1,0.5772823385884001,1,0.6616802245799143,0,0.4332160260239193,1,0.6050822074970571,1,0.5280363314084978,1,0.6202509940051717,0,0.40444516572585976,1,0.5560615877372705,0,0.4966237125534618,1,0.5932853279021962,0,0.38650490453266784,1,0.5245635830816104
0,5.047135143154691e-08,0,6.216353287680221e-08,0,1.0759678981120402e-07,0,5.28493593332513e-08,0,2.408023669353554e-09,0,3.3309246472157383e-09,0,6.0657706635325326e-09,0,2.802231890974838e-09,0,6.94670987400059e-11,0,1.1075562689200069e-10,0,2.1298240948652847e-10,0,9.220346708360694e-11
0,2.686340405677612e-07,0,2.614326561900526e-07,0,2.7941901560302185e-06,0,1.2826327000503568e-08,0,1.7645436001245685e-08,0,1.7421794118455125e-08,0,3.064755024206889e-07,0,5.46277245661031e-10,0,7.389657774581337e-10,0,7.43270001102303e-10,0,2.346933480890101e-08,0,1.3984480240480934e-11
0,1.6696282689743214e-08,0,3.4503912427208405e-07,0,2.80230952887095e-07,0,2.2091352214204107e-07,0,7.145621871984531e-10,0,2.459973702517715e-08,0,1.908249303017584e-08,0,1.4514203949822502e-08,0,1.832600737827761e-11,0,1.1369305497055393e-09,0,8.355109937241423e-10,0,6.100329130731552e-10
0,9.368348674598792e-08,0,8.74413934259799e-07,0,2.563422930923487e-06,0,4.1615457779808906e-07,0,4.918272566989401e-09,0,7.441757154946771e-08,0,2.563578559433566e-07,0,2.9497608577955248e-08,0,1.5828982569132677e-10,0,4.227768357623063e-09,0,1.751007427941431e-08,0,1.3490530914594956e-09
