unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,y_true
ID0,2014-08-10,4582.0,-1441.121,-3148.592,-6351.524,10605.121,12312.592,15515.523,7007.671,2353.478,4459.105,5447.62,9483.279,10289.803,11886.441,9153.716,2713.818,4844.055,6122.412,11110.75,12118.54,13472.036,7604.9185,522.01904,3136.218,4093.7507,11931.836,13493.378,17801.38,6437.2773,1705.2175,2392.4785,3294.7603,9902.105,11391.666,16768.775,10975.0
ID0,2014-08-17,10449.0,4425.879,2718.408,-484.52383,16472.121,18179.592,21382.523,7150.049,1745.2637,3489.0054,4410.2095,9792.436,10872.486,13664.653,8106.78,1566.2188,3971.2488,5195.875,11046.717,11919.184,13397.967,6489.19,-609.19775,1838.2561,2732.827,11261.908,13057.336,17512.828,6026.3745,1390.2156,2039.973,2806.9053,9684.593,11186.682,16359.567,10990.0
ID0,2014-08-24,4199.0,-1824.121,-3531.592,-6734.524,10222.121,11929.592,15132.523,7536.296,1495.4375,3682.2717,4697.621,10304.449,11457.393,13701.307,7994.242,2178.7253,4258.985,5339.1055,10600.015,11591.912,12287.835,5865.0376,-781.14014,1386.7161,2234.3667,10740.588,12486.185,16745.688,5918.938,1145.1709,1847.0798,2596.9807,9650.762,11178.574,16496.951,11456.0
ID0,2014-08-31,7645.0,1621.879,-85.592026,-3288.524,13668.121,15375.592,18578.523,7789.116,1342.2847,3742.5938,4798.036,10891.307,11704.449,13673.452,8247.645,1914.8767,4233.2393,5500.499,10349.456,11101.479,12549.087,5471.908,-1291.6338,856.47095,1677.9216,10529.639,12379.936,16694.68,5740.2085,1279.627,1914.7372,2629.2117,9318.578,10744.16,15651.215,10545.0
ID0,2014-09-07,10510.0,4486.879,2779.408,-423.52383,16533.121,18240.592,21443.523,8000.3306,1373.5889,3538.1226,4756.621,11227.223,12017.111,13684.426,8790.765,1941.0587,4120.9136,5703.9824,10649.795,11494.828,12871.544,5111.355,-1171.4912,795.5398,1561.0525,9947.548,11726.588,15737.147,5461.8774,1153.1912,1748.3374,2531.0742,8768.7295,10159.805,14805.607,10813.0
ID0,2014-09-14,10547.0,4523.879,2816.408,-386.52383,16570.121,18277.592,21480.523,7996.266,1561.304,3416.3374,4761.9067,10903.436,11777.36,13542.524,8857.029,2031.7087,4548.379,5914.498,10838.692,11687.612,12936.656,5087.984,-1166.6152,868.6116,1598.5757,9738.496,11472.541,15511.29,5249.6826,1304.1699,1607.9207,2113.6099,8865.747,10164.664,14808.841,3610.0
ID0,2014-09-21,10120.0,4096.879,2389.408,-813.5238,16143.121,17850.592,21053.523,8330.879,1386.7175,3530.4797,4353.247,11043.984,11665.781,13578.245,8807.276,2308.0332,4230.701,5609.418,10957.773,11616.277,12529.113,4799.842,-1399.1782,609.2886,1392.8247,9568.587,11327.959,15374.242,4877.657,980.1172,1586.3872,2271.8252,7816.004,9060.224,13017.77,1328.0
ID0,2014-09-28,11099.0,5075.879,3368.408,165.47617,17122.121,18829.592,22032.523,8520.629,1165.4316,3096.3079,4279.652,11189.79,11819.045,12867.317,8280.272,2176.4949,3944.4907,5420.5796,10665.819,11146.728,12173.925,4358.934,-987.16895,702.31006,1334.8438,8908.1,10528.283,14317.683,4628.026,1134.7698,1681.4624,2104.7798,7512.82,8573.036,12459.97,1255.0
ID0,2014-10-05,11474.0,5450.879,3743.408,540.4762,17497.121,19204.592,22407.523,8410.442,793.8723,2671.7402,4150.6274,10718.752,11414.611,13006.188,7948.691,1849.198,3534.024,4735.4297,10050.953,10571.487,11684.453,4023.7812,-895.73975,790.1289,1296.8608,8476.991,10088.566,13703.297,3902.3298,1258.77,1748.8347,2255.2383,5781.387,6611.924,9225.444,1596.0
ID0,2014-10-12,9416.0,3392.8792,1685.408,-1517.5238,15439.121,17146.592,20349.523,8255.368,490.62134,2035.3563,3530.957,11029.3,11661.678,12502.454,7463.8545,1719.4729,3170.1816,4338.3154,9627.344,10280.068,11413.529,3601.8528,-1270.3188,457.66357,962.49365,8227.753,9854.627,13814.412,3562.8823,951.7031,1559.1672,2111.806,5284.021,6096.7646,8407.514,1676.0
