SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
0,0.14682773520903192,0,0.1072178689376897,0,0.3258744538938444,0,0.3391752329444694,0,0.13565661934190532,0,0.1724649547122623,0,0.09812247879766467,0,0.04579215162361694,0,0.13756993285135977,0,0.2611313294351011,0,0.07671163051352314,0,0.10782816310105203,0,0.0689242411132468,0,0.018291314875032327,0,0.052404621071539315,0,0.15210904812001202,0,0.03133156144722293,0,0.061222485213586086
1,0.5785545827476748,0,0.11055418441180387,0,0.2983585251546801,0,0.2969884142654221,0,0.1292271287904907,0,0.18030688292321262,0,0.48245594285114357,0,0.05109755917394254,0,0.14272670953031086,0,0.20088181952644657,0,0.07426805571728068,0,0.09014606100551337,0,0.4069035727971395,0,0.028181855557432023,0,0.06352782798312273,0,0.12983237962329908,0,0.04999915985911063,0,0.04065757269764292
0,0.1288954445203656,0,0.10024545660997553,0,0.3170268345991236,0,0.2397216239731268,0,0.11844991224421131,0,0.10006771185675412,0,0.08474945297019154,0,0.03886878205188271,0,0.15514098755333428,0,0.15593799413730225,0,0.07256013493598079,0,0.07179976974645663,0,0.058751302595108745,0,0.013046299343460577,0,0.09459105021217662,0,0.112886969464836,0,0.04534442193671018,0,0.02273218681725031
0,0.3451619339981471,0,0.11364538462787055,0,0.3324984324804827,0,0.25481989585237497,0,0.15345637851065697,0,0.05005108374071643,0,0.26089021386729794,0,0.04926069904392838,0,0.17280232206244928,0,0.19066765577033462,0,0.09260547555794285,0,0.14225516410408567,0,0.20266772939627975,0,0.016091324048419064,0,0.1087465556783227,0,0.13218169657915269,0,0.05512977152902221,0,0.2424721669852441
1,0.5836251172148846,0,0.10547447434893287,0,0.3955712004788614,0,0.2481859645479494,0,0.14659816028469308,0,0.05196447513257885,0,0.4876301758328726,0,0.0625632375596018,0,0.2268944372267686,0,0.1626164164659436,0,0.10604108937081469,0,0.06337648990712097,0,0.41194741322851725,0,0.03925708553222007,0,0.14972038851011926,0,0.11972915219170388,0,0.059169972582433505,0,0.17900286061345638
1,0.5866939772330527,0,0.14416511496528717,0,0.48811695540327193,0,0.25014791772302014,0,0.15375872534801416,0,0.018757022224956565,0,0.490769715605505,0,0.06555506845335202,0,0.2934891955530431,0,0.18618102833673744,0,0.08155066473169659,0,0.006548734917581234,0,0.4150139519684891,0,0.03496655762648726,0,0.16863377107553057,0,0.1451008083760965,0,0.05223562203031773,0,0.005880756469173853
1,0.5510027255538831,0,0.12162948090653003,0,0.4431872485766548,0,0.22729312718687322,0,0.14931038813806663,0,0.01045533018859901,0,0.4546218272620429,0,0.057288947480733876,0,0.26257586643547215,0,0.1533195868009296,0,0.08239689191406574,0,0.005560766371821679,0,0.37998528676738497,0,0.03073103207826644,0,0.1464471801119005,0,0.12067778528328266,0,0.03745956046400656,0,0.006706154467642
1,0.631752672665183,0,0.09965959170783567,0,0.40785959891382073,0,0.11644730999130548,0,0.05648543533163519,0,0.013321656384738145,1,0.5375690214139253,0,0.043187142815777735,0,0.21365647531531262,0,0.07391996217483121,0,0.02542723192900842,0,0.00636754574817,0,0.4612775800464519,0,0.025862921206486034,0,0.10085642291763519,0,0.03775989718615025,0,0.011421309764421128,0,0.0325849295102999
1,0.6614005243007566,0,0.07983028687970561,0,0.34068346876476974,0,0.10635066478613919,0,0.029913984289350104,0,0.0016132450787093022,1,0.5691068385425672,0,0.03677987403704075,0,0.1879355601321293,0,0.06216265928038711,0,0.010744487468854924,0,0.0009275084385640397,0,0.4930483383160662,0,0.026752586370465292,0,0.09476724716978413,0,0.03610367990197927,0,0.003146676724062103,0,0.0006811951452305731
0,0.49138497728754404,0,0.09212904780748055,0,0.28498780012407177,0,0.11020917737813107,0,0.020233044987474136,0,0.0007956955324934789,0,0.39597314202833833,0,0.041455566983780834,0,0.1341261979748143,0,0.05748253895950639,0,0.01000857057966087,0,0.0005706966624741128,0,0.3244427807436898,0,0.016978682844874804,0,0.06497946701507407,0,0.030116576154865182,0,0.004390569803530697,0,0.0007300419579340245
