SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
0,0.14682773896600798,0,0.20340517474120423,0,0.3418426475513998,0,4.555862949595646e-05,0,0.39683916431254296,0,0.1432536909053964,0,0.09812247292041398,0,0.07252117729020202,0,0.19414339557888827,0,1.510326711473553e-06,0,0.3696890476935427,0,0.03155203994924194,0,0.06892425410272873,0,0.02498977219470644,0,0.09021708820553542,0,5.142548675785008e-08,0,0.3127038724421105,0,0.0008304662796031481
1,0.5785545815408976,0,0.3734704232918228,0,0.28112386762602526,0,3.337343362452838e-05,0,0.3431764285093202,0,0.032828815716416604,0,0.4824559423904623,0,0.23914251576066448,0,0.16909295196470076,0,7.004985876912784e-07,0,0.30728358658844224,0,0.009387381153638241,0,0.4069036072484007,0,0.14277922901790852,0,0.08890258917396099,0,6.347712777632353e-08,0,0.24843209679643574,0,0.0012257961203466783
0,0.12889544822451615,0,0.21330430011200774,0,0.1985480972749929,0,5.349402709686757e-06,0,0.433850810348407,0,0.03553718958298502,0,0.0847494473654955,0,0.11953445970044396,0,0.09737201163547748,0,5.476509579160904e-08,0,0.42615601088417876,0,0.006354229736977857,0,0.05875131401239497,0,0.07105123529295765,0,0.048724063024144226,0,2.5294757399763057e-09,0,0.37490752890407997,0,0.0007874672516976489
0,0.34516193628336267,0,0.13426171620238603,0,0.2240624922670975,0,7.186692286609286e-06,0,0.4065724936021512,0,0.05402540172447845,0,0.2608902089466574,0,0.05519415050445231,0,0.11885170247482812,0,9.179620241717146e-08,0,0.37010337148687755,0,0.006664286475425718,0,0.20266775807549275,0,0.025599677057045578,0,0.06711963245337949,0,1.7240917582483917e-09,0,0.33923999891304546,0,0.0016610526484335253
1,0.5836251159324921,0,0.16703349804506618,0,0.2490072108394834,0,1.564068323411938e-06,0,0.39988128769411646,0,0.08192894511415649,0,0.48763017550795373,0,0.08354340853836772,0,0.11601419530908208,0,4.9716401329114035e-08,0,0.3579986317051589,0,0.01951756583521258,0,0.4119474477719448,0,0.03855839236642011,0,0.056433731794003905,0,7.268551316386151e-10,0,0.31098310757760783,0,0.0014911429210449079
1,0.5866939759051037,0,0.21395643410432497,0,0.2877420276512008,0,2.184586852194137e-06,0,0.3787104817194227,0,0.06476653427381174,0,0.49076971536301806,0,0.07432850749822872,0,0.15607774104029137,0,3.2991038567686815e-08,0,0.3216711797677013,0,0.0067408775922039865,0,0.4150139865650996,0,0.03983296482920895,0,0.08865014937958393,0,2.923680186839306e-10,0,0.31783046135631843,0,0.0019357896480819425
1,0.5510027247643638,0,0.11276410755383681,0,0.2168974486759403,0,3.6085278376507546e-07,0,0.3591033231120643,0,0.0309110652529907,0,0.45462182607486523,0,0.04919020726326517,0,0.12165699183817169,0,1.5339407744008327e-08,0,0.33695868132427953,0,0.007497358907916585,0,0.3799853195716312,0,0.02284440930715259,0,0.07800979858003187,0,8.394618333795734e-11,0,0.33305439016601623,0,0.0005799157820596257
1,0.6317526706906903,0,0.021984648316455635,0,0.23934784343684423,0,8.19012712949263e-06,0,0.4626024738855842,0,0.05343117767360739,1,0.537569022398146,0,0.005282401767268907,0,0.14535953383390288,0,1.314493672799344e-07,0,0.43621175091736797,0,0.007574812770762995,0,0.46127761518657673,0,0.0008546345248303666,0,0.0833004527775737,0,1.7934284057830041e-09,0,0.4155835697162338,0,0.0001661858611583522
1,0.6614005219303473,0,0.011349578494938228,0,0.1477312839884266,0,1.5723251223231927e-07,0,0.3999131777782289,0,0.09717659981837778,1,0.56910684034011,0,0.0019251284428524196,0,0.05960703351291852,0,1.1270210320546425e-09,0,0.34286004883201315,0,0.018456059382213064,0,0.4930483722882537,0,0.00023056569682877726,0,0.034937308893553176,0,5.562550420279422e-12,0,0.3135845130510867,0,0.007487340503901985
0,0.4913849690782308,0,0.01518674044076107,0,0.1425693283862155,0,5.435731709191316e-08,0,0.30495525437017446,0,0.1198839429128925,0,0.3959731393577941,0,0.003538176339086707,0,0.06665739721932018,0,1.4922973967657072e-10,0,0.2687222959643423,0,0.028771467165362052,0,0.32444281191569313,0,0.0009866341651191268,0,0.041210272176680274,0,7.412404023909858e-12,0,0.2802270002066476,0,0.006637478320486889
0,0.16424610134152262,0,0.005153161075826529,0,0.1279236106746091,0,1.2963187656644948e-07,0,0.29796004594633385,0,0.17451363346878446,0,0.1113569698738961,0,0.001589386479573407,0,0.06106042082929619,0,1.8613144359136413e-10,0,0.2552023481933683,0,0.040838482689927846,0,0.07914147599252841,0,0.0002958285984751008,0,0.029836426796614246,0,2.646327601496523e-12,0,0.2484616743102096,0,0.006510728072932737
0,0.12979251455002117,0,0.016247310439580942,0,0.10904804189463557,0,1.692747164661057e-09,0,0.250839355767841,0,0.12257897101980775,0,0.08541210048852932,0,0.0034838228301441454,0,0.054846823434153924,0,8.093636871819854e-12,0,0.20813836107949202,0,0.0492562261892584,0,0.05925160800271978,0,0.0020953062567617975,0,0.02045450833507556,0,1.3704593015972932e-12,0,0.22355356839055218,0,0.007515426849003193
1,0.5731402996922119,1,0.6763330117977369,1,0.5648031611316,0,0.3967504519162003,0,0.2181296242161186,0,0.4414660598012897,0,0.4871096359938524,0,0.3706925093007917,0,0.28066688708258236,0,0.3425160408314636,0,0.12606160535873934,0,0.27371505358515136,0,0.25952590342668036,0,0.007754165147288883,0,0.00787186924032457,0,0.2090491397272174,0,0.018468741817994516,0,0.021974393156562355
