AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.12331477242132827,0,0.14649772330275956,0,0.14198929186553355,0,0.16642973758978685,0,0.1141052190264853,0,0.13667898007795443,0,0.13203616553912179,0,0.1555820991399559,0,0.09615046125900095,0,0.11729672810557679,0,0.11247317562506431,0,0.13407014584240895
0,0.1396145501363948,0,0.16520365726595498,0,0.15329818443212018,0,0.18860981153279144,0,0.12948345185820798,0,0.15485783922656693,0,0.14307673981119373,0,0.1774184038378379,0,0.10963721249311931,0,0.1342823489053928,0,0.12287453648939539,0,0.15501757554244255
0,0.14837654106529063,0,0.19289584005072014,0,0.15175447686679888,0,0.21930652756820623,0,0.13788169840746645,0,0.1820495588910198,0,0.14190587779072072,0,0.207634017558606,0,0.11725335262350245,0,0.16025383748132405,0,0.12240253159544112,0,0.1840352863865844
0,0.15924386502799603,0,0.22811346113239805,0,0.16824962721364523,0,0.25639798829396176,0,0.1485683523398078,0,0.21673615147638758,0,0.15787750146915536,0,0.24436157454724228,0,0.1274626594320386,0,0.1936328717455218,0,0.13721892401532765,0,0.21977815704151515
0,0.1642923249740471,0,0.24746469509723457,0,0.18072939005663213,0,0.25520741040951744,0,0.153533327857712,0,0.23617958523741645,0,0.1700442792081458,0,0.24312007467936425,0,0.13221036279226728,0,0.21312100617622143,0,0.14867046193205236,0,0.2184456071731944
0,0.14434552501513742,0,0.23902361997206156,0,0.1786278260734122,0,0.1991442550901975,0,0.1343465905911847,0,0.22808004392643122,0,0.1680158921849606,0,0.18802267047908228,0,0.11466783397822455,0,0.205741458555444,0,0.14680031262326554,0,0.16564929180165566
0,0.12055646362560357,0,0.23330917966957432,0,0.20486166381389592,0,0.19674999831963058,0,0.11153543106573105,0,0.2224882665872191,0,0.19361703650184547,0,0.1857424639922053,0,0.09395788917704873,0,0.20042529275693033,0,0.1709586157401768,0,0.16360665146092568
0,0.1353628280378627,0,0.24499086343850007,0,0.22662788489781494,0,0.26922327906081134,0,0.1258656273096712,0,0.23371396143285073,0,0.21458225853489488,0,0.2568235304478228,0,0.10721572798631818,0,0.2106873171314294,0,0.1902082987555821,0,0.23144368182286235
0,0.15960203856898636,0,0.26129410190042,0,0.2400863008092634,0,0.27360772838094816,0,0.14927037145824462,0,0.24988754251210699,0,0.22790916920001147,0,0.26132451311107974,0,0.1287874621517464,0,0.22650608810194228,0,0.20317238177281838,0,0.23614481372320928
0,0.16051914568819659,0,0.2763020094326736,0,0.24429806979068858,0,0.2897897661505223,0,0.1498992059300528,0,0.26475427880537106,0,0.2322432821586744,0,0.2769828474311703,0,0.1288781385205061,0,0.24100882337595686,0,0.20771051777774785,0,0.25066978636723525
0,0.16826491110616204,0,0.30124876699025194,0,0.2528436263386876,0,0.30880606762991936,0,0.15755304518729352,0,0.28962479352306614,0,0.24036526042900275,0,0.2965123362490769,0,0.13626785148718612,0,0.26559925409116114,0,0.2149480356869371,0,0.2711101984613321
0,0.16865037731668708,0,0.30161595620999215,0,0.25884571592535044,0,0.29213434512695735,0,0.15794042912521067,0,0.28998649915586316,0,0.24646648121742998,0,0.2796136987435438,0,0.13665418188206124,0,0.2659482228225484,0,0.22119798773736277,0,0.2538523963209631
1,0.5076411306731605,0,0.49425137297802735,1,0.5197977030622081,0,0.46690932475446434,0,0.4850039062725334,0,0.47299279303118713,1,0.500019478993095,0,0.4475411938206596,0,0.3588523940586833,0,0.35487588741026643,0,0.38857466392864715,0,0.34067963102763965
1,0.5209377092707057,0,0.49418564755576766,1,0.5044955804349355,0,0.45716496948945173,0,0.4976453478604367,0,0.4737046642931373,0,0.48437209187117436,0,0.43849579855168785,0,0.3671973439420061,0,0.3597028847983481,0,0.371777205137632,0,0.33570349834091373
