SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,6.661338147750939e-16,0,7.724532125052974e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,3.444100560301422e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,4.465873781889229e-09,0,0.0,0,0.0,0,0.0
0,0.0,0,6.661338147750939e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,2.220446049250313e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,9.956480084838404e-13,0,0.0,0,0.0,0,0.0
0,2.3294133288942476e-10,0,1.928291252861758e-05,0,3.024935857354194e-11,0,4.54274990957515e-08,0,6.250555628639631e-14,0,3.11972669919669e-14,0,2.738326374651656e-06,0,3.810618487420925e-12,0,2.267077636730619e-10,0,0.0,0,0.0,0,0.0032708218221984,0,0.0,0,2.6150615006770295e-10,0,1.1102230246251565e-16
1,0.9281625079686908,1,0.7575351441832368,1,0.7922432107861417,1,0.8746115814298214,1,0.5312058336475974,1,0.5750578184124725,1,0.5451389184434483,0,0.49901210384451433,1,0.6448298822775945,0,0.245502722666739,0,0.2690467652260412,0,0.2407621524349779,0,0.2963047854424037,0,0.43492884510473395,0,0.16104266886767893
0,6.661338147750939e-16,0,1.9371182435889978e-10,0,0.0,0,1.1102230246251565e-15,0,0.0,0,0.0,0,2.3885116107180693e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00020321284669155837,0,0.0,0,0.0,0,0.0
0,0.0,0,9.71468683275134e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,5.025312721507191e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,1.5186793726806869e-05,0,0.0,0,0.0,0,0.0
0,2.3294133288942476e-10,0,0.00035056011993017666,0,3.572771856141799e-08,0,1.3910344724976653e-06,0,9.658940314238862e-15,0,3.11972669919669e-14,0,0.00021077593872709244,0,3.3611113892106914e-11,0,1.093070400859375e-08,0,0.0,0,0.0,0,0.001890416753741242,0,3.790556757365948e-10,0,1.934192916941413e-09,0,0.0
1,0.9281625079686908,1,0.753456227471252,1,0.7364420048262819,1,0.834256664946249,0,0.44872943718399616,1,0.5750578184124725,1,0.6094731020894399,1,0.506585017131954,1,0.6257809008929931,0,0.22883327614614368,0,0.2690467652260412,0,0.2467610166850629,0,0.27765721011478095,0,0.42009033108855187,0,0.18170239741668714
0,6.661338147750939e-16,0,4.09631842335223e-07,0,4.6306292134090654e-11,0,1.9095836023552692e-14,0,0.0,0,0.0,0,1.359856160010331e-06,0,3.932520975524767e-12,0,0.0,0,0.0,0,0.0,0,0.0029537462256488123,0,0.0,0,1.7763568394002505e-15,0,0.0
0,0.0,0,2.4424906541753444e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,1.1528995425003075e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00026006633151132164,0,0.0,0,0.0,0,0.0
0,2.3294133288942476e-10,0,0.0019471809804146867,0,2.3545576454120365e-06,0,3.3587874881391144e-06,0,8.246729965577515e-10,0,3.11972669919669e-14,0,0.001560071329728574,0,3.6245321188843604e-09,0,1.2334099763755546e-07,0,2.795541576006144e-13,0,0.0,0,0.01851355922256137,0,2.2870594307278225e-13,0,1.9529594497136316e-07,0,1.1095936391924965e-09
1,0.9281625079686908,1,0.7610603762460291,1,0.6906447156438349,1,0.8519189952152497,0,0.4172485995623202,1,0.5750578184124725,1,0.6090599963280413,0,0.49749814643603163,1,0.6765872475311245,0,0.2065308278004443,0,0.2690467652260412,0,0.39088780807787227,0,0.23226429645073643,1,0.5938069964171695,0,0.1138208204991995
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,0.9999998839878588,1,0.9999999999999987,1,1.0,1,0.9999999999990381,1,0.999999352074392,1,0.999999853804636,1,0.9999999999083076,1,1.0,1,0.9999999999893446,1,0.9999989417943081,1,0.9999997593294407,1,0.9999997872530403,1,0.9999999999496554,1,0.99999998769969,1,0.9999669935150461
1,0.9999999999998909,1,0.9999999999999619,1,0.9999999999999962,1,0.9999999999815864,1,0.9999992353680984,1,0.9999999999998492,1,0.9999999999605,1,0.9999999999999862,1,0.9999999998886411,1,0.9999988610282908,1,0.9999999999996969,1,0.9999999406710235,1,0.9999999999992094,1,0.9999999712465125,1,0.9999525380379901
1,0.9999999973410852,1,0.9999999999994412,1,0.999999999999999,1,0.9999999988015977,1,0.9999994960379389,1,0.9999999965540117,1,0.9999999995998529,1,0.9999999999999604,1,0.9999999919730681,1,0.9999982672505305,1,0.9999999939692271,1,0.9999999717625203,1,0.9999999997525207,1,0.9999973675348586,1,0.9999326081363323
1,0.9999995936480688,1,0.9999999996847972,1,0.9999999999999981,1,0.9999999459472136,1,0.9999525484972104,1,0.9999994930447776,1,0.9999999919280108,1,0.9999999999990028,1,0.9999992049069877,1,0.9999149908033035,1,0.9999991835259584,1,0.999998088200163,1,0.999999990177935,1,0.9998888292535497,1,0.9980951025132994
1,0.9999998839878588,1,0.9999999999989229,1,0.9999999999996867,1,0.9999991138713256,1,0.9999310756942122,1,0.999999853804636,1,0.9999999995775362,1,0.9999999999993286,1,0.999996689611381,1,0.9998927672137543,1,0.9999997593294407,1,0.9999987924817849,1,0.9999999957448263,1,0.9999533655985404,1,0.9983850014947608
1,0.9999999999998909,1,0.9999999937267845,1,0.9999999999825678,1,0.9999998467857878,1,0.9999861726233832,1,0.9999999999998492,1,0.9999999801214914,1,0.9999999999957346,1,0.9999994930933702,1,0.9999696485055034,1,0.9999999999996969,1,0.9999995602774256,1,0.9999999977725561,1,0.999991919469038,1,0.9994774595497807
