SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.3123753804450271,0,0.21475790301298192,0,0.4698385912108013,0,0.10795482923050714,0,0.04689073755587081,0,0.24126205880902551,0,0.16434416952574793,0,0.37936395296707015,0,0.03941020834856834,0,0.019099646323819885,0,0.14910693200360825,0,0.10909166949283966,0,0.32277819799697993,0,0.043162969403177764,0,0.025496868044412868
0,0.41561658968852766,0,0.308478864517688,1,0.67932845307035,0,0.17899602054340646,0,0.11549736039287306,0,0.3349663179695902,0,0.2552486122263866,1,0.5720515572264648,0,0.11799407627096659,0,0.08492155623794106,0,0.22235522851206346,0,0.2282819741973472,0,0.47687306339820823,0,0.19945429521497648,0,0.12206602224735397
1,0.544509308382193,0,0.4531117157013319,1,0.7247692429661314,0,0.2848331237049848,0,0.14052837638062676,0,0.45964841837370163,0,0.4244099731123221,1,0.6361175542063466,0,0.20731088731055425,0,0.08057640133607658,0,0.3302067684479377,0,0.2307006203840518,1,0.5846697733565327,0,0.35399099523979116,0,0.08044213523341148
0,0.3062186694854979,0,0.3167695825420994,1,0.7754319923834019,0,0.002336237670185204,0,0.031222193975948942,0,0.2358494505239449,0,0.3078814917914584,1,0.7228097148943576,0,0.002690274638240009,0,0.02483780010977732,0,0.14508693698428166,0,0.354730325040463,1,0.669234556773593,0,0.020203799477861106,0,0.030393941458820573
1,0.7425468347746254,1,0.9978921205777807,1,0.988621182413464,1,0.9999936460462808,1,0.9999999999970891,0,0.45678518873797413,1,0.9387807712682742,1,0.9317086597009218,1,0.9941102645780746,1,0.9999931900771625,0,0.14048876497464868,1,0.5416795595437986,1,0.7333169523200702,1,0.6855896820561206,1,0.8799287609369644
1,0.8611192983330342,1,0.9897507074361133,1,0.9920876080293787,1,0.9983256314019214,1,0.9999998953491712,1,0.6276397322003162,1,0.9121387707537763,1,0.968930406190397,1,0.9756782752121241,1,0.9995994045963924,0,0.25979377940768267,1,0.7960530938621537,1,0.8149540596705239,1,0.9042554519610947,1,0.9245549160949881
1,0.9519659203313048,1,0.9871412376856572,1,0.9911561245792555,1,0.9801912189966359,1,0.9992737889473401,1,0.8171264106988145,1,0.9325208830663607,1,0.9727167936731504,1,0.8870179040667145,1,0.9820729073293022,0,0.47403854962456315,1,0.665883424407551,1,0.8924771431620537,1,0.8508986682173076,1,0.8980258205793727
1,0.9647695645019208,1,0.9691636446936185,1,0.9871100840794734,1,0.9224571905219012,1,0.9930046108952191,1,0.8529530803896965,1,0.8757825092026122,1,0.9630022275773411,1,0.8141149565910061,1,0.9659452402481554,1,0.5317195960354104,1,0.747581523389362,1,0.8979210791763134,1,0.8454962439480102,1,0.9291346299528311
0,1.152075324029056e-09,0,2.7755575615628914e-15,0,5.415667914121514e-13,0,6.979951727714706e-09,0,8.014792163280049e-10,0,1.610489519521252e-11,0,2.220446049250313e-16,0,1.5432100042289676e-13,0,8.748794133595084e-09,0,2.8699265186560297e-13,0,2.525757381022231e-13,0,2.6978419498391304e-14,0,1.3666845433135677e-13,0,1.1087163864775818e-07,0,6.269007535308901e-10
0,8.31088243780087e-08,0,1.7240653349404056e-11,0,2.7701385962863867e-08,0,8.636257365246536e-06,0,8.630556691224811e-05,0,1.8739482188223633e-09,0,7.940204049816657e-12,0,3.3130642673739885e-09,0,3.179092655569704e-05,0,2.072231959793225e-05,0,4.503675210543179e-11,0,8.582135002654923e-10,0,5.7179287971109716e-09,0,0.0004781303678548232,0,6.427794272645393e-05
