AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.4894625315793639,0,0.4843275632214179,0,0.49358393541178514,0,0.49449466282332943,0,0.48688149496292166,0,0.48167750061579495,0,0.4908692640118675,0,0.4917926434141805,0,0.4845179441635985,0,0.47925095525767925,0,0.4883832026329922,0,0.4893181296841763
0,0.49766606023621807,0,0.4873964720321424,0,0.49479146950295727,0,0.49858953533067163,0,0.4951605773382075,0,0.4848273681771079,0,0.49211691650069,0,0.49592231597383263,0,0.49286591358082665,0,0.48247481735471254,0,0.4896675404925058,0,0.4934795060530377
1,0.511562740861639,1,0.5051698739764281,0,0.49665808083032914,0,0.4989858194721307,1,0.5090849663171048,1,0.502623694890215,0,0.4939953101968817,0,0.49635822189722156,1,0.5068152062229115,1,0.5002914951825221,0,0.49155664978151004,0,0.49395168128795264
1,0.5139497761991445,1,0.512493766873086,0,0.49931069959696606,0,0.49850071978529364,1,0.5114846686308662,1,0.5100165090082476,0,0.49667626341439286,0,0.495913657337267,1,0.5092264331559931,1,0.5077471907207176,0,0.49426344769995145,0,0.4935442560618788
1,0.5014495329392334,1,0.5060487546601771,1,0.502308098641508,1,0.5074748652427875,0,0.4990545375389821,1,0.503646285233742,0,0.4997446329096047,1,0.5049440569866568,0,0.4968609345160713,1,0.5014456906236184,0,0.4973967029489982,1,0.5026258549879312
0,0.4949056804524732,0,0.49793269815062624,0,0.4996782281973329,1,0.5178494723260478,0,0.49256870953334286,0,0.4955645029462902,0,0.497153871986187,1,0.5153346209162468,0,0.49042844648183237,0,0.49339555414844694,0,0.4948418541779067,1,0.5130306734852608
1,0.5014996311405923,1,0.5239817415427197,1,0.5073700923983715,1,0.5178009841251929,0,0.4992039054611517,1,0.521670544703242,1,0.5048627059806866,1,0.5153755990322011,0,0.4971012193211153,1,0.5195530253830425,1,0.5025659626838272,1,0.5131536321724269
1,0.5052206798873206,1,0.5283124578548215,1,0.5166020688208928,1,0.5260601058961312,1,0.5029442812093805,1,0.5260561908491034,1,0.5141613775390934,1,0.5237081259908791,1,0.5008591899060795,1,0.5239888891383719,1,0.5119254250323927,1,0.5215531670676228
1,0.5080272328993085,1,0.522622225523999,1,0.5265183757122145,1,0.5344489524721268,1,0.5058009280991631,1,0.5204451314497847,1,0.5240868520233883,1,0.5322333589587886,1,0.5037616446115349,1,0.5184505445187566,1,0.5218589746082581,1,0.5302031682270568
1,0.5020358118444364,1,0.5233895259050476,1,0.5420543797573948,1,0.5405344983077144,0,0.49978975796958014,1,0.5212628013224924,1,0.5397457963138417,1,0.5383732400518064,0,0.49773255020109786,1,0.5193143530389639,1,0.5376301340250491,1,0.5363926980438767
1,0.5187715863861673,1,0.5380846949518311,1,0.5531524394357882,1,0.5443855887199323,1,0.5165859976950151,1,0.5359590257179763,1,0.5509409116700199,1,0.5422671305659423,1,0.514583728266947,1,0.5340111743371432,1,0.5489139317623537,1,0.5403257308184709
0,0.497861276801453,1,0.507829431476783,1,0.5386800534316929,1,0.5073076417935768,0,0.49350956587644834,1,0.5033217357029782,1,0.5343855143983388,1,0.5028881068215836,0,0.4881190594569851,0,0.4977363158482404,1,0.5290592094795733,0,0.4974120084257303
1,0.5243406043757594,1,0.530782260974004,1,0.5429928535128822,1,0.5020546680302049,1,0.5200817166372536,1,0.5263689817619108,1,0.5388480546108532,0,0.4977705754180438,1,0.5148019591716194,1,0.5208966333213033,1,0.5337069678177588,0,0.4924631287955411
1,0.5338539162489316,1,0.5329845670908975,1,0.5345067372246952,0,0.4925370235157236,1,0.5296818608353713,1,0.528669654608873,1,0.5304903268750532,0,0.48836962784302884,1,0.5245083414700985,1,0.5233189962445874,1,0.5255098576169377,0,0.4832081649141394
1,0.5242718194124218,1,0.524467535179731,1,0.5380827962066742,0,0.49635538921041567,1,0.5201393767571912,1,0.5202380188832307,1,0.5341404707198935,0,0.49224853599668017,1,0.5150164537044921,1,0.5149946698432541,1,0.5292514435897057,0,0.48716145982244197
1,0.523740381700501,1,0.5298790412531995,1,0.5407866131408773,0,0.4843118397788849,1,0.5196669963764122,1,0.5257972305546146,1,0.5372128502914321,0,0.48040326862075733,1,0.5146173954345816,1,0.5207362823436703,1,0.5327809311670835,0,0.4755633236615935
1,0.5612864458628016,1,0.5552097019537463,1,0.5430368850160554,0,0.47182229927429686,1,0.5573740857540785,1,0.5512339172211836,1,0.5392844371381922,0,0.46808612828731266,1,0.5525190632207109,1,0.5463009416727188,1,0.5346304508434587,0,0.46346106058467285
1,0.5727391382676805,1,0.5687414607403675,1,0.5365958807488319,0,0.46586537268307404,1,0.5689550920188868,1,0.5649395904229616,1,0.5331025470045356,0,0.4623043103340432,1,0.5642580196282618,1,0.560220888941852,1,0.5287709052649519,0,0.4578964832139205
1,0.5686596862989195,1,0.5741603561789851,1,0.5547600416447649,0,0.4532333531622501,1,0.5649423739427248,1,0.5704223369170889,1,0.5516992297415553,0,0.4497181426842072,1,0.5603288014549275,1,0.5657823114069725,1,0.5479027256461806,0,0.4453684025899719
1,0.5845401490206841,1,0.5796359680388774,1,0.5654127084930736,0,0.4712606581392347,1,0.5809000073719284,1,0.5759690735369618,1,0.562572863204979,0,0.4681180301953213,1,0.5763803948623727,1,0.5714168004670046,1,0.5590499227925372,0,0.4642271872645637
1,0.6218229361519532,1,0.6093936764669314,1,0.5067284716458689,0,0.4617481275829667,1,0.618303241632294,1,0.6058379242029475,1,0.5039434918699072,0,0.45886368080724893,1,0.6139288754949636,1,0.6014202231813095,1,0.5004927367752143,0,0.45529295915135637
1,0.6363270079325736,1,0.6122737935767836,0,0.481117103413053,0,0.4444429506384472,1,0.6329455132714276,1,0.6088275949305408,0,0.4784458972086063,0,0.44171952467978126,1,0.6287416242912316,1,0.6045460099402217,0,0.47513771128471294,0,0.4383491160830868
1,0.5160562642123676,1,0.5079680007273615,1,0.5163152057093656,1,0.5001736510684458,1,0.5063937140318338,0,0.4982864657815882,1,0.5065436960552478,0,0.4905329291895183,1,0.5008893875957023,0,0.49277345476356293,1,0.5009772324842412,0,0.4850451830611565
1,0.5233200203863272,1,0.5128350272903061,1,0.505506941229722,1,0.510403073567582,1,0.513717246782472,1,0.5032411494059733,0,0.4957712511565,1,0.5007719888612662,1,0.5082450858683243,0,0.49777677508499907,0,0.49022807002258173,0,0.4952870600319006
1,0.5437989203310887,1,0.5317541155900241,1,0.52187593372624,1,0.5252517839006741,1,0.5343289931283721,1,0.5223155444913627,1,0.5122298102360734,1,0.5157860930884215,1,0.52892734717924,1,0.5169348618019506,1,0.5067333170074322,1,0.5103915862921327
1,0.5170564610448711,1,0.5117487318068658,1,0.5129588121737654,1,0.5054813431862469,1,0.5075756277554159,1,0.5023678737713002,1,0.5033413918688427,0,0.49596619069668413,1,0.5021745628714853,0,0.4970250783179647,0,0.49786357864979625,0,0.49054851821004775
1,0.5284196435377233,1,0.5191033445264106,1,0.5245464164921765,1,0.5064486727313305,1,0.5190637019710361,1,0.5098551541592622,1,0.5150359044061079,0,0.49713208378752616,1,0.5137309844055578,1,0.5045861353751901,1,0.5096160231743747,0,0.4918271770265892
1,0.5308161230866332,1,0.5210938587360008,1,0.5173814092102123,1,0.5221542978980755,1,0.5215651158567997,1,0.5119175436842688,1,0.5079167704614029,1,0.5129401578178406,1,0.5162916627033896,1,0.5066890089522723,1,0.5025248497982461,1,0.5076898120070287
1,0.5501947498712393,1,0.5395237514884058,1,0.5292349031190852,1,0.5360711327708738,1,0.5410979816075718,1,0.5305335396941746,1,0.5199229716954887,1,0.5273703044093607,1,0.5359079328012566,1,0.5254068512937213,1,0.514615153509543,1,0.5224095548355896
1,0.5256735233072929,1,0.5259350549217547,1,0.5204150924939288,1,0.5276745202319103,1,0.5165542711670377,1,0.5169299019064475,1,0.5112212714732154,1,0.5188490218554005,1,0.5113571839821613,1,0.5117978095600059,1,0.5059829212692394,1,0.5138189805394924
1,0.5416503849203866,1,0.5292092443596272,1,0.5348755191633934,1,0.524693123841045,1,0.5326132458764159,1,0.5203137493123732,1,0.5260369643684432,1,0.5164096764578398,1,0.5274592726475098,1,0.5152434484968214,1,0.5209978837424567,1,0.5116893162097378
1,0.54549739211864,1,0.5360607225058844,1,0.5348657461978523,1,0.5342708244460739,1,0.5364353663499913,1,0.5272115959060006,1,0.5260349632065726,1,0.5261122774941268,1,0.5312662792009087,1,0.5221662190921313,1,0.521000319460583,1,0.5214613181390773
1,0.5670489033536884,1,0.5515635887780029,1,0.563936767066995,1,0.5512185545752324,1,0.5582656516572169,1,0.5428139071234532,1,0.5553855324893702,1,0.5433865447159454,1,0.5532509582890006,1,0.5378218819861479,1,0.5505042717250708,1,0.5389189077431092
0,0.4784083455253544,0,0.46080357719471077,1,0.5204944127648448,0,0.4916216532522871,0,0.46128989292370925,0,0.4431903759112663,1,0.5025789571299799,0,0.47413554181931905,0,0.4443683311403209,0,0.42581738841923755,0,0.48479046808666326,0,0.456827528872504
0,0.47845464320453646,0,0.46199081762911587,0,0.4866800122471848,0,0.48692659033276897,0,0.46187374603193354,0,0.44517298886126344,0,0.4688751078695228,0,0.46946992920975916,0,0.44548041253954074,0,0.4285762219950847,0,0.45126286008402183,0,0.4521998544485336
1,0.5180034240169946,0,0.49856462195943885,1,0.5445941014986366,1,0.5352307156406163,1,0.5020536250065226,0,0.4822279643997367,1,0.5270489128675029,1,0.5182782494270448,0,0.48621821218366923,0,0.4660412530041229,1,0.5095810464958475,1,0.5014180477639187
0,0.4854318252197519,0,0.4807208846596466,1,0.5057165312677745,0,0.486267786267616,0,0.46951398330341554,0,0.4649220521525941,0,0.48836313319630675,0,0.46933952108072674,0,0.45376158537550004,0,0.4492942451727109,0,0.47115947191997787,0,0.45259073947765494
0,0.4949330924514541,0,0.4877293086360097,1,0.5488625747883003,1,0.5101183662598779,0,0.47943379812829734,0,0.47252814721001024,1,0.5322092782470341,0,0.49384357562640246,0,0.464079515103463,0,0.4574785754714079,1,0.5156228517307359,0,0.4776989422056006
0,0.4916742622490057,0,0.4799679857858815,1,0.5302316460873371,1,0.5144779732039261,0,0.4767062051631683,0,0.46506549071924996,1,0.513670564743721,0,0.49837521015105224,0,0.4618809834967237,0,0.45032121672836656,0,0.49720826715235356,0,0.48239382561436506
1,0.5195342894279809,1,0.5221610254911042,1,0.5889535078773972,1,0.5572221776122933,1,0.5048303803955421,1,0.5076342118574229,1,0.5731084941802331,1,0.5433013507190538,0,0.49022843116602977,0,0.493204525398227,1,0.5572627852292266,1,0.5294304441376667
0,0.4942892147484025,0,0.4993599672375255,1,0.5477945537002386,1,0.5347324397999847,0,0.4796393858749849,0,0.48505284124873294,1,0.5324716814504555,1,0.5201858707504126,0,0.46512476426369886,0,0.47087025083813605,1,0.5172140830361827,1,0.5057199563986124
1,0.5086963705036269,1,0.5048991386923223,1,0.5901652881373072,1,0.5500096053886319,0,0.4941747142979088,0,0.491240555696177,1,0.5757916785304955,1,0.5365096733648571,0,0.4797677996759385,0,0.47769287316150333,1,0.5614236749495254,1,0.5230676096644086
0,0.49943272422176843,1,0.5083645508098613,1,0.5537740443936747,1,0.5531812360458597,0,0.48497015088942097,0,0.4950305478063486,1,0.5392232890544911,1,0.5390951321547932,0,0.470633781237066,0,0.48180039098601934,1,0.5247277267872393,1,0.5250642415410786
1,0.5371327448167564,1,0.5358576686641376,1,0.6281317014694721,1,0.6218996949380562,1,0.5231628398507565,1,0.5225576385575302,1,0.6149614006756907,1,0.6080132030396199,1,0.5092677661486718,1,0.5093308181540819,1,0.6017557428373914,1,0.5940916959336089
1,0.5129863444327485,1,0.5055545841071005,1,0.52464076882673,1,0.5240595303513338,1,0.5009982615862993,0,0.493521431676485,1,0.5127975781993166,1,0.512130833501883,0,0.49047799372919354,0,0.48296720950661376,1,0.5023958976513667,1,0.5016544743234292
1,0.5238159346371944,1,0.5103365048236765,1,0.5325315317092779,1,0.5343299787421005,1,0.512017369310321,0,0.49845956374668376,1,0.5208747879877107,1,0.522487752685938,1,0.5016554843699037,0,0.48803869664321176,1,0.5106313000028939,1,0.5120798389833523
1,0.5151050884741349,1,0.5001255945247612,1,0.537063480093686,1,0.5168186185965883,1,0.5033576880140893,0,0.4883306709624433,1,0.5253503247485891,1,0.5050566508530216,0,0.49304697624521954,0,0.477989055156426,1,0.5150539785701524,0,0.49473193185175635
1,0.5096603549151233,1,0.5079250010166632,1,0.5365803424296904,1,0.5206829814533869,0,0.4979578508160025,0,0.49620409441192437,1,0.5247978728750636,1,0.509018240720342,0,0.48769038476762927,0,0.48592173043172737,1,0.5144408863397699,0,0.4987761085748381
