AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
1,0.7087920318400357,1,0.6800360407492502,1,0.6357035124530062,1,0.6300407018211629,1,0.5924759979554426,1,0.5661844401414442,1,0.5262536559839814,1,0.5300016722470342,1,0.5278394600247205,1,0.5041011151123227,0,0.46805850693485795,0,0.47686136333178786
0,0.4048126149180009,0,0.42435399817966357,0,0.35128191587264845,0,0.34665094838451005,0,0.28285731819655047,0,0.30559310234923687,0,0.24006370689280354,0,0.24194614136132508,0,0.22736460885319087,0,0.2503690350209542,0,0.19092719092725097,0,0.19522396002323283
0,0.2635235291845601,0,0.23782968170147223,0,0.20006828156855427,0,0.21659111666506736,0,0.16568825377280916,0,0.14632537812252622,0,0.11818785372813889,0,0.13106300241493407,0,0.12562704863313257,0,0.10965012509823335,0,0.08658642886675838,0,0.09736385538840542
0,0.18194599815917156,0,0.1440059755104064,0,0.15917059315266346,0,0.17887219107088081,0,0.10580271811986286,0,0.07986925074269158,0,0.08874756736334177,0,0.10343352326436772,0,0.07688301588468305,0,0.056560268774818456,0,0.06293353797533618,0,0.07491555437932707
0,0.19411795247492725,0,0.18557968301525474,0,0.1790321322170626,0,0.1717335978503698,0,0.11462527730338967,0,0.10870075714573213,0,0.10237901400705363,0,0.09782948903160871,0,0.08401050274188715,0,0.07932794013590239,0,0.0736148120715534,0,0.07023235773128178
0,0.16581997281484662,0,0.15545392145087478,0,0.13788310844618223,0,0.17308043948733087,0,0.09456840750862672,0,0.08763516490984258,0,0.07432098007532129,0,0.09815241011073739,0,0.0679917506995783,0,0.0626195446516552,0,0.05171673389433251,0,0.07024556008343719
0,0.1457962115022451,0,0.1400370435726379,0,0.12340951686775425,0,0.1610877470463754,0,0.08153279036414529,0,0.07729561319820877,0,0.06499239995077577,0,0.089811800322249,0,0.05803176615010164,0,0.05459855702738847,0,0.04465282264214021,0,0.06366971178423908
0,0.17764740435156245,0,0.17970465326604712,0,0.1717766293779972,0,0.2042333194136816,0,0.1029011182950137,0,0.10440393908530576,0,0.09788346050808161,0,0.12180981208787833,0,0.07462367901174483,0,0.0758417156378407,0,0.07028446386110887,0,0.08975821702480813
0,0.27720472365503523,0,0.24708993438790683,0,0.2495958717690464,0,0.26601238302252883,0,0.176315032233478,0,0.1535644841522965,0,0.15496122771730025,0,0.1697631610100967,0,0.13453457089724574,0,0.11573385414143145,0,0.11667714793675432,0,0.12996059897866907
0,0.2851550149203129,0,0.3022375969091198,0,0.29096330775583445,0,0.29552204405537563,0,0.18324623668240658,0,0.19886729647186363,0,0.18943506797241516,0,0.19475862626942397,0,0.14067687105237103,0,0.15484820202889849,0,0.14661718143966174,0,0.15189815686963382
0,0.34959878270605016,0,0.3396498285618268,0,0.36085560754165913,0,0.35125784582943853,0,0.23829749105887732,0,0.23349853683732613,0,0.2485183469989849,0,0.24362719661773524,0,0.18922007569756238,0,0.18661984649906715,0,0.19852596067888384,0,0.19569280242055687
1,0.6602303183999747,1,0.6024991967802873,1,0.590028263100993,1,0.6107022718551878,1,0.5433587551557064,0,0.4905036037909948,0,0.4693936026893606,1,0.5023585613734192,0,0.48042826916832704,0,0.4320710466769888,0,0.4071485867977118,0,0.4455041157294485
0,9.434668712948735e-09,0,1.646150371570343e-08,0,4.670041209298148e-08,0,6.290345200277159e-08,0,3.106702672894812e-10,0,6.040156153019893e-10,0,2.252977915340182e-09,0,2.911558438789541e-09,0,1.510347402700063e-12,0,3.4767744239161402e-12,0,2.007460864206223e-11,0,2.398647946932897e-11
0,1.0039828757246738e-07,0,1.1821040513115832e-07,0,8.259206707439404e-08,0,9.023989822054546e-08,0,5.00768715383515e-09,0,6.188132117834755e-09,0,4.37298897093541e-09,0,4.436250589101576e-09,0,4.6253778585025884e-11,0,6.178402234269242e-11,0,4.49463799512273e-11,0,4.0095149422825216e-11
0,6.992771128810915e-07,0,1.0213537273706663e-06,0,1.9591521385198263e-06,0,1.160849142922693e-06,0,4.657059815560416e-08,0,7.527729006806538e-08,0,1.6775820244063766e-07,0,8.716476451731126e-08,0,6.667657537207106e-10,0,1.2679404193249866e-09,0,3.583827679065621e-09,0,1.5100085626329474e-09
0,4.424091053611967e-06,0,6.255866318749526e-06,0,2.2296206662053564e-06,0,4.6365819260651975e-06,0,4.129958305343351e-07,0,6.254070566980019e-07,0,2.057075495498495e-07,0,4.48014071952052e-07,0,9.987160098923198e-09,0,1.683505068683644e-08,0,4.973304434940928e-09,0,1.1478396566566573e-08
0,2.1233905730166924e-05,0,9.117168592864822e-06,0,6.626976587154054e-06,0,4.379085712713504e-06,0,2.702303512291948e-06,0,1.0034419496429692e-06,0,7.596613013083342e-07,0,4.287752757292651e-07,0,1.061273589009204e-07,0,3.1501085073770696e-08,0,2.5801526248869777e-08,0,1.1256743759346932e-08
0,1.701903270978633e-06,0,9.398736896537585e-07,0,1.9424356293429312e-06,0,1.7097604383398135e-06,0,1.3679108135100648e-07,0,7.055016593149332e-08,0,1.7678906660822946e-07,0,1.408353299536813e-07,0,2.632955853343333e-09,0,1.2290017892269134e-09,0,4.1920737992029444e-09,0,2.826701872571391e-09
0,1.4020245884260873e-06,0,7.941096380470469e-08,0,1.5799742247857296e-07,0,3.9118685057903946e-07,0,1.1606128003105454e-07,0,3.855885388759361e-09,0,9.695030334100352e-09,0,2.560129563899949e-08,0,2.36263064667952e-09,0,3.4243941016143253e-11,0,1.258114723512449e-10,0,3.6175251683090437e-10
0,3.3683572131515405e-07,0,2.7589459494770097e-08,0,2.3746626087728373e-07,0,3.845333422791697e-07,0,2.1677263317698703e-08,0,1.1199302596409666e-09,0,1.5446511292260823e-08,0,2.5406680648210056e-08,0,2.9890256936226933e-10,0,7.54796225521659e-12,0,2.1894308588343847e-10,0,3.6505021228094847e-10
0,2.7001744159482755e-06,0,2.446822257029524e-07,0,2.6599924973780276e-06,0,1.6164401371865367e-06,0,2.5332306696768114e-07,0,1.4204456388888786e-08,0,2.4980620572101486e-07,0,1.358611251278674e-07,0,6.268157770605853e-09,0,1.6576517936073287e-10,0,6.194434631900947e-09,0,2.8270529250917775e-09
0,3.733806301686737e-05,0,7.16076097539986e-06,0,8.871810587507412e-06,0,6.924159174803712e-06,0,5.3742002621426366e-06,0,7.871033468331845e-07,0,1.066640021307741e-06,0,7.378843366323551e-07,0,2.563671303024151e-07,0,2.4830528855268597e-08,0,3.897926181828382e-08,0,2.2097195184755947e-08
0,1.583760126999678e-05,0,1.6014823734922246e-06,0,2.523351412409003e-05,0,6.682269421021125e-06,0,1.993927130850004e-06,0,1.3541070709166547e-07,0,3.6908198702834127e-06,0,7.146742933006323e-07,0,7.754807540560904e-08,0,2.8473207125401245e-09,0,1.830453214557437e-07,0,2.155688505478537e-08
0,2.6659069151113712e-05,0,9.143010280765473e-06,0,8.633244081734937e-06,0,1.0757945827166715e-05,0,3.6571835377863238e-06,0,1.036245864005636e-06,0,1.0085824763139684e-06,0,1.2500255207603672e-06,0,1.6227844057414842e-07,0,3.420630312334083e-08,0,3.51223595762562e-08,0,4.2857123183637214e-08
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,2.284838984678572e-13,0,6.228351168147128e-14,0,3.9160630294077237e-10,0,6.4572791558248355e-12,0,1.1102230246251565e-16,0,0.0,0,1.4953593918676233e-12,0,7.327471962526033e-15,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,4.218048132997865e-11,0,1.425526363618701e-13,0,0.0,0,0.0,0,1.1024514634527804e-13,0,1.1102230246251565e-16,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,7.475131624801179e-13,0,0.0,0,0.0,0,0.0,0,7.771561172376096e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,5.551115123125783e-16,0,0.0,0,1.1987077996877815e-12,0,1.1102230246251565e-16,0,0.0,0,0.0,0,1.3322676295501878e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,2.220446049250313e-16,0,0.0,0,1.155964213239713e-12,0,2.220446049250313e-15,0,0.0,0,0.0,0,1.2212453270876722e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,7.771561172376096e-16,0,0.0,0,2.3897550605056495e-12,0,8.881784197001252e-16,0,0.0,0,0.0,0,3.3306690738754696e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,1.5925727403498513e-10,0,2.220446049250313e-16,0,7.208577734729715e-09,0,1.2496670365180762e-12,0,4.412026299860372e-13,0,0.0,0,5.783784562396477e-11,0,1.1102230246251565e-15,0,0.0,0,0.0,0,1.1102230246251565e-15,0,0.0
0,3.353473365663717e-08,0,1.127986593019159e-12,0,3.019391980885189e-08,0,2.8632601511979772e-08,0,3.2212355005611926e-10,0,7.771561172376096e-16,0,3.263310732748437e-10,0,2.749331873275196e-10,0,8.215650382226158e-15,0,0.0,0,1.1435297153639112e-14,0,7.105427357601002e-15
0,9.60983060904752e-08,0,1.454392162258955e-14,0,3.753253707827753e-09,0,5.824141613430811e-09,0,1.419454553897026e-09,0,0.0,0,2.8951285813150207e-11,0,4.1659564686824524e-11,0,1.0036416142611415e-13,0,0.0,0,5.551115123125783e-16,0,5.551115123125783e-16
