unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,y_true
ID0,1978-06-30,1083180.0,532158.3,375951.34,82933.016,1634201.6,1790408.6,2083427.0,1254445.0,607034.94,849828.56,931822.3,1569365.9,1658274.2,1884612.2,1276402.1,515569.3,779840.0,926794.9,1693881.2,1816564.1,2019696.0,1656001.1,282233.7,997103.94,1206947.6,1939403.0,2088591.0,2321500.5,1258212.0,147199.19,587312.25,750454.5,1683616.6,1795402.0,2119633.5,1290270.0
ID0,1978-07-31,1375330.0,824308.3,668101.3,375083.0,1926351.6,2082558.6,2375577.0,1390975.8,681030.7,864837.4,982503.25,1734760.4,1806644.8,1983700.5,1484346.0,661075.75,904760.9,1045820.56,1858734.5,2011297.0,2165545.5,1616004.1,188095.94,879026.5,1085441.8,1957921.5,2125404.5,2436009.5,1191375.2,134182.81,584720.94,730971.1,1630740.8,1795554.8,2201094.5,1926500.0
ID0,1978-08-31,456139.0,-94882.67,-251089.66,-544108.0,1007160.7,1163367.6,1456386.0,921347.44,269334.8,482765.25,589451.75,1306061.9,1390902.0,1600379.0,990425.7,205148.31,528413.5,578059.75,1462682.2,1644124.9,1886920.2,1579329.0,116402.06,806126.06,1003486.5,1990355.2,2187119.5,2548443.0,1177250.9,127534.75,591703.6,723984.0,1669666.0,1852425.2,2302439.8,843637.0
ID0,1978-09-30,1243690.0,692668.3,536461.3,243443.02,1794711.6,1950918.6,2243937.0,1240013.9,460371.88,735668.0,837597.8,1558288.9,1639169.4,1752938.8,1283344.1,426358.2,767624.0,845662.6,1721924.5,1834320.8,2013895.8,1565493.0,46988.875,735256.3,923118.6,2031454.4,2240129.0,2698988.2,1171244.1,154649.0,597539.56,724114.25,1686708.6,1885091.2,2362088.8,1330520.0
ID0,1978-10-31,922653.0,371631.34,215424.34,-77593.984,1473674.6,1629881.6,1922900.0,1026908.3,359272.0,541982.0,670634.94,1370428.1,1474251.8,1666032.5,1206166.8,497345.7,716641.6,826215.75,1594299.8,1690495.2,1950923.4,1558913.5,24916.812,698991.94,886377.3,2047567.0,2281368.5,2815618.5,1095978.5,40909.875,550374.5,677960.5,1665518.0,1867488.2,2417664.2,1394260.0
ID0,1978-11-30,848388.0,297366.34,141159.34,-151858.98,1399409.6,1555616.6,1848635.0,985643.75,254130.19,487945.38,615218.25,1283918.6,1388840.1,1530401.4,1101718.0,361010.3,580086.9,724798.5,1539016.0,1623733.0,1805039.6,1529398.5,-21910.875,654298.25,847633.75,2036651.0,2293057.0,2903352.8,1068834.5,-192445.62,428749.2,583752.75,1569621.6,1735059.8,2258602.5,950071.0
ID0,1978-12-31,861378.0,310356.34,154149.34,-138868.98,1412399.6,1568606.6,1861625.0,996240.9,336627.2,529124.0,623144.8,1312622.5,1362406.6,1565974.5,1067073.0,337977.25,586201.9,731884.0,1467929.2,1605448.2,1851665.1,1496590.0,-54239.875,595572.1,803534.25,2021667.6,2289676.8,2964870.0,1070325.6,-72899.75,481529.38,621349.44,1624264.0,1803739.5,2340360.2,675046.0
ID0,1979-01-31,1459230.0,908208.3,752001.3,458983.0,2010251.6,2166458.8,2459477.0,1255642.5,501548.88,735870.2,859003.25,1512030.8,1604223.8,1746942.0,1434329.2,602766.5,894240.6,1050727.2,1794098.0,1846343.6,2074101.0,1480681.8,-83705.5,553295.4,775697.6,2038725.2,2300873.8,3010671.5,1161383.5,54183.75,530379.1,668332.0,1716855.2,1888791.0,2361745.5,2196870.0
ID0,1979-02-28,1782530.0,1231508.4,1075301.4,782283.0,2333551.8,2489758.8,2782777.0,1351790.2,640454.6,872310.5,941942.4,1709187.6,1779068.8,1959094.8,1451908.6,715237.2,904211.6,1009219.44,1871952.2,1986356.0,2190795.8,1478412.0,-76884.5,564311.5,772104.56,2054645.8,2331090.5,3048343.0,1236305.9,247347.69,613689.0,729383.75,1865246.2,2075266.5,2595225.2,1330660.0
ID0,1979-03-31,1331670.0,780648.3,624441.3,331423.0,1882691.6,2038898.6,2331917.0,1120911.2,449799.38,671969.5,772285.9,1459601.0,1522489.6,1766826.0,1293212.9,493514.75,764739.44,881955.75,1668216.2,1808291.1,2079307.0,1514588.2,-61805.75,574435.0,797653.8,2087102.8,2359145.8,3098836.0,1478032.1,390999.0,727867.0,891266.5,2138369.0,2320800.2,2773830.5,894202.0
