SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.46763504655700205,0,0.1898199152984269,0,0.24933234181080532,0,0.1932396205411806,1,0.7606476181751834,0,0.4569734126995152,0,0.3516458588969217,0,0.24220227160762087,0,0.17189528998520642,1,0.649603573331901,0,0.44723516982921985,0,0.3719142571975924,0,0.2033665949072183,0,0.29126705246835427,1,0.5363093459168357
0,0.47603866180770427,0,0.3048731616475915,0,0.3184355812152402,0,0.36453653373167194,0,0.28176841136723285,0,0.46535808205438567,0,0.380068534142157,0,0.2452044633761935,0,0.33635077483487086,0,0.22827495912728546,0,0.4555973206706423,0,0.29463664643698606,0,0.3031976561061187,0,0.35536988208992226,0,0.27049765543524096
0,0.4622486506801581,0,0.4154983451692723,0,0.3442666235437821,0,0.4214776126273424,1,0.6309567653320234,0,0.4516016612009234,0,0.4306708469238171,0,0.29310982170990996,0,0.39313117189565683,1,0.5385931898315294,0,0.4418802707676587,0,0.48669356393114305,0,0.39807054606196735,0,0.4020359591935616,0,0.3972320736341409
0,0.4494620477563289,0,0.4858094665594791,0,0.41062934325620326,0,0.45556728790752365,1,0.5058231780930613,0,0.4388576566777377,1,0.5052275780062171,0,0.3377947903412529,0,0.44058272249109454,0,0.4373250332339005,0,0.4291831899536449,0,0.44234850317317675,0,0.437378706665597,0,0.45481339943190024,0,0.3680619161481924
0,0.46763504655700205,0,0.39808977422250025,0,0.4747128437612459,1,0.5877553698956477,1,0.7496088259289182,0,0.4569734126995152,0,0.43911107761767676,0,0.42527013342161435,1,0.5165386913367598,1,0.6472837672373833,0,0.44723516982921985,0,0.49109172803163526,1,0.5154780620807302,1,0.5193127667571289,1,0.5038099883308906
0,0.47603866180770427,0,0.4343822939681643,0,0.4975375769335286,1,0.5948805572820159,0,0.44913390229471606,0,0.46535808205438567,0,0.39691940245434676,0,0.4655976155032998,1,0.5317138870426644,0,0.38773424949873025,0,0.4555973206706423,0,0.29952002689798507,1,0.5392889644127358,1,0.5725498131358624,0,0.35840352406920406
0,0.4622486506801581,0,0.4733667759837008,1,0.5070581875608118,1,0.6987499090846816,1,0.6745135549220884,0,0.4516016612009234,0,0.4432100718201354,1,0.5198868212233457,1,0.6619405906338488,1,0.5670147419348969,0,0.4418802707676587,0,0.33345738373406375,1,0.5724037207796587,1,0.6220184792614413,0,0.4882796043957206
0,0.4494620477563289,1,0.5452292589144768,1,0.5687246120482771,1,0.8247225149051739,1,0.6484268650347201,0,0.4388576566777377,0,0.4406572117119222,1,0.521310254269224,1,0.75782900320664,1,0.5622476352396388,0,0.4291831899536449,0,0.2977865225655225,1,0.527227133656955,1,0.73669527266577,0,0.4961196918634355
0,0.46763504655700205,1,0.538754122714833,1,0.5730061350624333,1,0.8973877292518584,1,0.8188370401907507,0,0.4569734126995152,0,0.450105927898683,1,0.5709987536220226,1,0.8301067937798987,1,0.746626956538516,0,0.44723516982921985,0,0.2833874328031577,1,0.598110825835388,1,0.7869816165013552,1,0.6420639344601818
0,0.47603866180770427,0,0.381588154608576,1,0.6046025128256396,1,0.9579236418407806,1,0.7512981680761819,0,0.46535808205438567,0,0.3644041011098875,1,0.5544841931018741,1,0.8709446099807172,1,0.6597493774352308,0,0.4555973206706423,0,0.2622437982865189,1,0.6314569976225568,1,0.8011543550263382,1,0.5852348101547368
