SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
0,0.4676350303418888,0,0.2705096917169374,0,0.4102283209043155,0,0.31439360705527075,0,0.31309825743508435,0,0.23319371939663502,0,0.4569734208144718,0,0.23470449619531175,0,0.3030353456587008,0,0.25872253696016023,0,0.2692364517781116,0,0.21739553072674211,0,0.44723511496573376,0,0.2422286091075767,0,0.25383520057738584,0,0.19835051439182116,0,0.22270366911545203,0,0.16444633064563763
0,0.47603866527922833,0,0.22346023702375895,1,0.5425643651125582,0,0.4409647373207992,0,0.47004832531621665,0,0.14384945701694263,0,0.4653580729106841,0,0.20767896813997955,0,0.4786015141904959,0,0.37596055085434077,0,0.4327719462484825,0,0.16740962734997566,0,0.45559733972434,0,0.18654000732247122,0,0.38930315113362934,0,0.3318223908497886,0,0.35534661953432767,0,0.15950443786065982
0,0.46224865273018045,0,0.3518392050003638,1,0.7652410668861885,0,0.4544725416798403,0,0.4091953772168033,0,0.08270163431918875,0,0.4516016332241197,0,0.30764855806190794,1,0.7417473983731806,0,0.40282566639424744,0,0.3947368766679594,0,0.0676822976619228,0,0.44188025573096834,0,0.2683402180765281,1,0.6738362825072144,0,0.32178227978188234,0,0.41155355997699783,0,0.06860333783475503
0,0.4494620853445177,0,0.321567748561315,1,0.7270394574562536,1,0.5525890467235428,0,0.4308104692092448,0,0.18354936371027253,0,0.4388576478283919,0,0.3056136277215107,1,0.7172561950341018,1,0.5115722507190417,0,0.41879431897886243,0,0.14747023528527015,0,0.4291832089620846,0,0.2770887862897842,1,0.6800149788771626,0,0.4398782777485475,0,0.38178407092217204,0,0.17721829557194346
0,0.4676350303418888,0,0.2454917801837585,1,0.7581478185390612,1,0.5356440184930401,0,0.4510130715873595,0,0.13961474798743856,0,0.4569734208144718,0,0.22907357932361383,1,0.7297858619587918,0,0.476260545601498,0,0.43312607655103785,0,0.15940926972937253,0,0.44723511496573376,0,0.21811775329538274,1,0.679034923816965,0,0.4326836416400093,0,0.4101820320076972,0,0.15963137933639193
0,0.47603866527922833,0,0.2050547602127476,1,0.8026570189241418,1,0.570382506309159,1,0.5561989516593406,0,0.08715353849628293,0,0.4653580729106841,0,0.18533965036348587,1,0.8000329635093166,1,0.5296508403573801,1,0.5559293092213335,0,0.11686298304882148,0,0.45559733972434,0,0.19990024217892954,1,0.8060736633709,1,0.5123096167256164,1,0.5492788413967762,0,0.25142124297332114
0,0.46224865273018045,0,0.2187269723797053,1,0.8542004804436936,1,0.6541725022333335,1,0.5754836301901389,0,0.15677285263652152,0,0.4516016332241197,0,0.19298906573667252,1,0.8477075815892989,1,0.6153038310235326,1,0.5608212212750906,0,0.18471617903875437,0,0.44188025573096834,0,0.14740503204000088,1,0.8261318131533057,1,0.6119048663842855,1,0.5545700680974525,0,0.19771685831891816
0,0.4494620853445177,0,0.1728065134932738,1,0.7899453838734509,1,0.7023671336489382,1,0.7272038278534783,0,0.13199761510669172,0,0.4388576478283919,0,0.15893003325170274,1,0.7910050464369434,1,0.6636244540483409,1,0.7055599112397865,0,0.14075442577506814,0,0.4291832089620846,0,0.1488051699873424,1,0.7761700949623385,1,0.6856746982968418,1,0.7336807131964074,0,0.2090073841072918
0,0.4676350303418888,0,0.12668399082608017,1,0.8399855839904916,1,0.7477977391828012,1,0.6541802911888588,0,0.19509700370738114,0,0.4569734208144718,0,0.10715892228988899,1,0.8327056630793492,1,0.7285267869504211,1,0.6299734032614259,0,0.1940798400030319,0,0.44723511496573376,0,0.0982733178506423,1,0.7506892170086337,1,0.6292191164880264,1,0.6518999473057929,0,0.3194554322106744
0,0.47603866527922833,0,0.045535725515512326,1,0.878980781431191,1,0.7976198584765846,1,0.754643647012442,0,0.2751792701449022,0,0.4653580729106841,0,0.040213937007010814,1,0.8462172811796017,1,0.780226712277827,1,0.7330083084854626,0,0.24928726482283148,0,0.45559733972434,0,0.03919264255268873,1,0.8514843992706673,1,0.7614185919930107,1,0.7539882349349007,0,0.42729733829362293
