SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.4676350303418888,0,0.3620640795513904,1,0.5818574327136884,0,0.16003202866362587,0,0.23154063739932018,0,0.4569734208144718,0,0.2642370968194644,0,0.20558124094832997,0,0.1264180521428656,0,0.1989766841361028,0,0.44723511496573376,0,0.23080555492903376,0,0.1579807064150891,0,0.03132930797587752,0,0.1859075528207066
0,0.47603866527922833,1,0.642296580062647,1,0.6645068520062691,0,0.31708004052199723,0,0.3874768077605537,0,0.4653580729106841,1,0.5742620470362008,0,0.3933363714473228,0,0.2857649589863187,0,0.36926163422497016,0,0.45559733972434,0,0.45638458192873066,0,0.29228975250520106,0,0.17265167458529806,0,0.3987218400196081
0,0.46224865273018045,0,0.4625634594957614,1,0.6390765218219125,0,0.4553816630222606,0,0.3162003239115492,0,0.4516016332241197,0,0.4106941756889203,1,0.6572936542522908,0,0.421384733856341,0,0.30869401599008495,0,0.44188025573096834,0,0.3482205994518699,0,0.3438943433878284,0,0.3082376829112109,0,0.2847803938662723
0,0.4494620853445177,0,0.369829834128947,1,0.7627497721444445,1,0.5943171113257371,1,0.5369181603522963,0,0.4388576478283919,0,0.3958450522261875,1,0.5642086258261823,1,0.5391125019829901,0,0.49294917538067484,0,0.4291832089620846,0,0.25544508041708114,0,0.4645088616840969,0,0.4281927063802732,0,0.4682678268142312
0,0.4676350303418888,0,0.4713286129600346,1,0.6530272473428871,1,0.7886154347929073,0,0.3956986536110352,0,0.4569734208144718,0,0.3643099090912665,1,0.6454683871302793,1,0.7226242281104165,0,0.38470877941405,0,0.44723511496573376,0,0.412732859350335,1,0.5385490630466969,1,0.5838308511740634,0,0.3840033540347503
0,0.47603866527922833,1,0.5298442613596783,1,0.8176184366893349,1,0.8040067284085226,0,0.3010347763089618,0,0.4653580729106841,1,0.5171197423186767,1,0.6493602480076508,1,0.7428866756652472,0,0.25749478018084204,0,0.45559733972434,0,0.36472236831504956,1,0.5547353837906076,1,0.6083451929225613,0,0.26280744260791855
0,0.46224865273018045,0,0.41021868257810135,1,0.7648792573962906,1,0.8267015854946148,0,0.480280329492339,0,0.4516016332241197,0,0.3279063771216473,1,0.7032040191557731,1,0.7758638086650056,0,0.4265741175741923,0,0.44188025573096834,0,0.2602339110784756,1,0.5868378234077309,1,0.6528695744310608,0,0.42904151696369563
0,0.4494620853445177,0,0.35231668050141196,1,0.7979555642550413,1,0.8253770936394709,1,0.5378840006761612,0,0.4388576478283919,0,0.30267645712889324,1,0.7215472722555684,1,0.7747571144520642,1,0.5068357696220884,0,0.4291832089620846,0,0.2956576210758205,1,0.611865108729837,1,0.6568036145756309,1,0.5185315594618785
0,0.4676350303418888,0,0.4293392425484053,1,0.795350734125721,1,0.8780704031091591,1,0.5169813745087453,0,0.4569734208144718,0,0.40720839777953965,1,0.6963151106366615,1,0.8169315276925024,0,0.47150240894035256,0,0.44723511496573376,0,0.4254603707711866,1,0.5924479971630916,1,0.7160366923231628,1,0.5095810318866697
0,0.47603866527922833,0,0.47873139609839777,1,0.8476746050045196,1,0.9104062577292825,0,0.47276327441080723,0,0.4653580729106841,1,0.5342278633423223,1,0.7720466070195462,1,0.8459533636435744,0,0.4176365991867953,0,0.45559733972434,0,0.3958307936167983,1,0.5974645627069259,1,0.7492544906000536,0,0.3677473333708412
