SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
1,0.9999999999872224,1,0.9619823012438289,1,0.9956858552506207,1,0.856252352814894,1,0.9828598533300068,1,0.9889886147214618,1,0.7675276474083581,1,0.8909207434062996,0,0.46378300224901503,1,0.7674380274419177,1,0.5060632958015074,1,0.6324894716319758,1,0.6748030211922318,0,0.29516160475364184,1,0.5425863145107972
0,0.00017292636244214954,0,0.12621759901272434,0,0.14453602896131534,0,0.0158258924030793,0,0.005281613927775375,0,8.881784197001252e-16,0,0.013005479600892378,0,0.0006052360342506669,0,8.26636575526063e-05,0,6.676068176059147e-07,0,0.0,0,0.007330583272806557,0,2.8665231421864945e-06,0,1.548266610384985e-05,0,1.1428861412809965e-07
0,0.0,0,0.0007222068419893146,0,5.001805746251975e-07,0,2.2033883438909996e-06,0,5.1882942386782815e-12,0,0.0,0,4.2896508567480396e-10,0,2.4424906541753444e-15,0,2.9142244173385734e-11,0,0.0,0,0.0,0,1.945904049338587e-06,0,1.5987211554602254e-14,0,1.2139178551251462e-12,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.268984917146554e-13,0,0.0,0,0.0,0,0.0
0,0.0,0,1.9436074971679318e-10,0,0.0,0,8.315570454442422e-14,0,0.0,0,0.0,0,8.881784197001252e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,7.785994071696223e-13,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,3.219646771412954e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.881784197001252e-16,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,1.4029444272978253e-11,0,2.7056135110115065e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,7.29780323949214e-08,0,1.6606887931591707e-05,0,5.280317146860725e-07,0,2.6178015311018044e-10,0,0.0,0,6.439293542825908e-15,0,4.6629367034256575e-15,0,1.8560708525683367e-12,0,0.0,0,0.0,0,4.91418017389833e-12,0,1.6586731987899839e-13,0,3.0959679264697115e-12,0,0.0
0,1.4432899320127035e-15,0,2.2912182848000562e-05,0,4.222327984360064e-06,0,0.0022118915217664847,0,3.0214627578573072e-05,0,0.0,0,4.529820962773101e-12,0,3.7900793614653594e-11,0,4.001773376338669e-06,0,1.6756784848581674e-10,0,0.0,0,4.599490455170496e-09,0,1.2877142685496779e-08,0,1.195897418759806e-06,0,2.8526070394718772e-12
