unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoMLP-loc,AutoMLP-scale,AutoNHITS,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoNHITS-loc,AutoNHITS-scale,AutoLSTM,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoLSTM-loc,AutoLSTM-scale,AutoGRU,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,AutoGRU-loc,AutoGRU-scale,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-98,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoDeepAR-hi-98,y_true
m1,2022-11-30,6611.115,6303.386,6216.1494,6052.508,6918.844,7006.081,7169.7227,6557.539,6549.509,4238.785,4805.4023,5225.8457,7843.0586,8283.306,8951.334,6561.677,3754.1514,6599.043,6580.241,4778.008,5240.213,5524.7803,7628.617,7990.5303,8583.069,6600.462,3516.409,5746.606,5758.42,3215.8774,3881.809,4333.559,7107.334,7471.3975,8213.848,5762.0244,3797.3862,7146.3984,7157.241,3751.134,4760.0146,5146.1943,9141.665,9689.78,10458.367,7120.3506,4198.187,6308.7646,6427.43,3936.9624,4361.843,4985.7837,7504.74,7749.5,8796.575,6857.8
m1,2022-12-31,4150.2393,3842.5105,3755.2737,3591.6318,4457.9683,4545.205,4708.8467,4339.2803,4322.38,2575.7307,3082.6733,3370.271,5371.259,5635.585,5985.092,4346.037,3441.1597,3853.4053,3843.5679,2504.2278,2850.931,3054.916,4610.18,4900.0146,5264.1816,3858.9412,3281.847,3334.2676,3349.8872,1780.3519,2211.2886,2445.2014,4145.0317,4399.7334,4805.5986,3350.901,3379.697,4386.464,4419.218,2045.556,2626.5483,3051.0586,5696.6934,6030.745,6711.413,4390.6934,3690.7646,3945.5935,3916.2815,2728.2803,2944.0327,3251.9172,4701.8975,5039.601,5326.4004,4346.09
m1,2023-01-31,2841.0,2533.2712,2446.0344,2282.3926,3148.7288,3235.9656,3399.6074,3137.4116,3134.4048,1839.781,2243.9944,2411.338,3881.1177,4121.0884,4475.0,3154.2195,3263.444,3422.0864,3406.6677,2075.5164,2407.851,2672.3784,4244.3213,4456.8086,4811.994,3419.0298,3325.8267,2520.71,2522.9014,1364.8562,1734.6179,1914.7715,3133.9348,3288.1196,3515.1082,2537.1948,3157.9282,3145.1362,3105.4006,1568.5544,2048.0444,2263.3726,4053.7112,4320.0283,4728.2,3137.849,3362.5713,2832.367,2801.3545,1950.8004,2268.391,2317.1675,3446.2678,3534.3257,3683.832,3154.73
m1,2023-02-28,1813.44,1505.7112,1418.4744,1254.8325,2121.1687,2208.4055,2372.0474,2254.8406,2258.626,1128.9933,1503.7327,1624.3984,2876.1484,3027.8606,3360.9434,2250.3965,3165.2207,2475.4224,2488.271,1106.9789,1541.1617,1739.3782,3240.3328,3441.5947,3879.946,2486.9424,3260.3389,2101.3628,2080.3953,1282.616,1536.95,1650.8688,2573.2036,2727.6604,2989.241,2106.231,3070.102,2299.0652,2265.3425,1005.905,1313.462,1544.3817,3052.6448,3311.5154,3705.839,2301.8093,3265.1665,2130.5095,2138.7744,1366.4932,1571.4203,1661.673,2696.8948,2864.871,2991.5234,2142.21
m1,2023-03-31,2261.08,1953.3513,1866.1145,1702.4727,2568.8088,2656.0457,2819.6875,2383.8247,2364.978,1287.8556,1566.2009,1721.5024,3047.1711,3216.3972,3555.224,2388.2969,3198.4182,1717.9325,1728.2065,751.6476,926.2136,1116.0758,2292.0269,2490.1245,2875.9949,1715.7461,3157.1526,1996.8313,1998.0409,1185.2948,1398.3229,1515.7477,2442.3345,2585.2373,2805.3167,1996.5897,3043.66,2079.6758,2071.5203,1002.97876,1319.6294,1476.6626,2702.1113,2846.4868,3163.8762,2065.2998,3159.7356,2309.6223,2297.3547,1227.3003,1524.1707,1615.7023,2978.3184,3226.667,3607.316,2375.725
m1,2023-04-30,1873.605,1565.8762,1478.6394,1314.9976,2181.3337,2268.5706,2432.2124,1938.752,1940.0665,780.59546,1066.5193,1288.6525,2571.842,2735.7744,3083.2898,1941.8772,3199.1025,1771.6411,1757.4757,-1541.5427,-610.12085,-27.778564,3626.144,4138.457,5004.6836,1788.5693,4133.0625,2186.7295,2180.4985,1287.9266,1567.1624,1676.8018,2691.104,2839.4612,3131.9802,2186.379,3073.4746,1867.4443,1872.3457,873.1327,1126.5099,1297.7102,2421.8105,2594.9937,2862.7468,1866.2885,3118.8323,2455.048,2464.4023,1568.1283,1637.252,1815.8018,3208.8708,3397.3857,3724.8267,1981.11
m1,2023-05-31,1772.84,1465.1112,1377.8744,1214.2325,2080.5688,2167.8057,2331.4475,1930.5508,1945.8939,800.375,1127.4797,1358.3187,2508.7114,2640.7324,2976.542,1903.4893,3132.5212,1960.2964,1964.5344,984.18604,1221.4929,1381.344,2506.1382,2690.851,2917.3137,1963.6931,3137.414,2185.7463,2183.447,1341.8549,1570.9019,1705.5518,2672.7512,2843.8623,3104.7666,2179.8381,3079.479,1666.7053,1674.0348,843.15283,1126.2638,1242.7781,2086.5317,2206.2708,2378.8013,1660.7986,3022.737,2213.5981,2207.715,1306.7858,1514.2672,1689.0466,2794.1462,3113.5742,3481.9329,1959.865
m1,2023-06-30,2049.565,1741.8362,1654.5994,1490.9575,2357.2937,2444.5305,2608.1724,2304.6584,2332.4932,1045.146,1452.3394,1654.1017,2933.7588,3105.274,3415.5732,2299.9824,3187.3076,1925.8811,1932.1453,855.68835,1207.697,1355.6727,2517.9414,2673.8726,2943.0918,1937.5435,3153.0623,2530.2756,2535.3687,1452.9424,1756.2314,1916.3981,3119.1147,3316.865,3627.8726,2516.2097,3159.1604,2132.6074,2127.4011,1293.1827,1519.3129,1668.9353,2597.385,2732.6482,2994.9507,2134.5127,3053.5146,2960.6382,2950.3875,1464.3695,1940.8218,2340.1694,3666.7666,3979.9858,4545.803,2466.31
m1,2023-07-31,2932.265,2624.5361,2537.2993,2373.6575,3239.9937,3327.2305,3490.8723,3000.725,2988.0994,1674.4993,2080.0442,2270.1821,3739.967,3967.066,4254.0166,3006.398,3267.303,2714.1948,2726.9338,1461.6686,1851.4592,2057.0273,3352.6777,3524.5369,3854.671,2686.1902,3212.896,3278.4507,3292.8066,2041.2383,2385.5706,2604.856,3925.8462,4121.8687,4450.634,3278.9626,3191.1912,3005.2598,3009.7908,2016.9897,2289.7751,2421.019,3546.586,3752.1895,4123.0024,2993.8894,3132.579,3819.8613,3775.356,2093.7837,2719.4116,2856.9934,4680.737,5178.0747,5972.8223,2851.715
m1,2023-08-31,3113.255,2805.5261,2718.2893,2554.6475,3420.9836,3508.2205,3671.8623,3458.9797,3501.1035,2044.5303,2423.4854,2671.7395,4228.005,4403.5195,4876.011,3459.565,3284.6492,3284.9404,3275.811,1892.4338,2345.2646,2514.4578,4109.2646,4312.003,4675.7046,3290.8667,3283.866,3648.6404,3667.2173,2417.3462,2750.9795,2938.4282,4371.9805,4567.499,4830.5063,3642.0244,3274.4639,3386.3506,3394.0425,2172.3037,2515.481,2728.6191,4021.668,4216.51,4594.3887,3383.0342,3186.468,4036.104,4097.755,2082.303,2541.1758,2928.1006,4928.0605,5302.314,5933.132,3671.805
