SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
1,0.9999999999872224,1,0.9323413687877868,1,0.9718921237436373,1,0.7444034981181138,1,0.9145415345446541,1,0.8957055049239426,1,0.9889886147214618,1,0.6761538259685873,1,0.746272469047395,0,0.36222985924510476,1,0.7812805412471014,0,0.497842111563097,1,0.5060632958015074,0,0.49511368597887895,1,0.5355985378342112,0,0.20300392517608634,1,0.6349371050418006,0,0.40887175236967366
0,0.00017292636244214954,0,0.2066433166370336,0,0.02621533104233109,0,0.0048690208797609325,0,0.26902581947532545,0,0.03398288494571344,0,8.881784197001252e-16,0,0.014140767144367627,0,0.00022477189362057892,0,1.717996474936978e-05,0,0.04703343577523855,0,0.0005797382285194219,0,0.0,0,0.0007474014489358138,0,2.2073365476549256e-06,0,1.7204805846660065e-07,0,0.013118233431282489,0,1.9143518505959634e-06
0,0.0,0,0.0005785650108001139,0,0.005717063165309955,0,8.728214129227752e-08,0,0.0040265148888490865,0,6.82415497554878e-07,0,0.0,0,2.2667134580434123e-07,0,1.2168947719048973e-05,0,2.7977620220553945e-14,0,1.5497212518034154e-05,0,1.1102230246251565e-16,0,0.0,0,5.596682006725473e-10,0,3.7430006649685765e-08,0,0.0,0,1.7563041576629246e-07,0,0.0
0,0.0,0,8.033358089853948e-09,0,8.439944922278286e-06,0,4.440892098500626e-16,0,2.043368149240443e-06,0,1.2153611450571589e-12,0,0.0,0,1.1102230246251565e-16,0,3.214395416506477e-10,0,0.0,0,3.368224588129465e-10,0,0.0,0,0.0,0,0.0,0,2.549627176051672e-12,0,0.0,0,1.1801670751765414e-13,0,0.0
0,0.0,0,1.932055534448196e-07,0,2.913225216616411e-13,0,0.0,0,5.059309637900355e-10,0,1.6788837975401094e-07,0,0.0,0,1.27675647831893e-13,0,0.0,0,0.0,0,0.0,0,5.316858064929875e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.1102230246251565e-16
0,0.0,0,3.860127772981059e-10,0,0.01216414713214442,0,4.667377595524158e-13,0,3.44058115331336e-13,0,2.1693627784147296e-06,0,0.0,0,1.1102230246251565e-16,0,0.0014558231280770162,0,0.0,0,0.0,0,1.752464839910317e-11,0,0.0,0,0.0,0,0.0002646068486561459,0,0.0,0,0.0,0,0.0
0,0.0,0,3.6084468746366838e-12,0,1.414535155674912e-12,0,3.8968828164342995e-14,0,0.0,0,6.830180865335933e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.439293542825908e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,2.6773585348749407e-08,0,6.1771698867119085e-12,0,5.479222286997043e-08,0,9.992007221626409e-16,0,5.31452303842439e-05,0,0.0,0,2.5757174171303632e-14,0,0.0,0,5.440092820663267e-14,0,0.0,0,2.830083228877456e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.674844301608914e-08
0,0.0,0,0.00023669146705085353,0,2.5690358760321885e-06,0,0.00035707782509930563,0,1.9866746993058015e-06,0,0.0406188582058703,0,0.0,0,5.928099444663104e-08,0,1.648259306819e-11,0,5.207791309302934e-08,0,3.985256569194462e-12,0,0.002352718720309066,0,0.0,0,2.4941826382018917e-11,0,7.993605777301127e-15,0,4.2541747902191673e-11,0,2.7755575615628914e-15,0,0.0010090078175672978
0,1.4432899320127035e-15,0,0.0051057491748894845,0,0.0031829448946980587,0,0.007731801948469452,0,0.0005985288913763487,0,0.08289205368105668,0,0.0,0,5.436073847508993e-06,0,2.429847670404328e-06,0,6.806462966468807e-06,0,9.31686654492836e-08,0,0.0054006260684180685,0,0.0,0,1.1612509842606755e-07,0,1.3832609502273385e-08,0,4.398852060383263e-09,0,2.944730015386199e-10,0,0.0008415735690150417
