SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
0,6.661338147750939e-16,0,0.0,0,0.0,0,0.0,0,3.3306690738754696e-15,0,0.0004124638426462601,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.642072316766836e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.2242319669695263e-07
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0004836068358101686,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0002373629729854887,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00019221471926178513
0,2.3294222106784446e-10,0,6.99059736763985e-08,0,9.160644713901434e-07,0,4.5042771965597694e-06,0,4.445032120159453e-09,0,0.010198191540069845,0,3.11972669919669e-14,0,3.8004488445153584e-11,0,3.5815675980543915e-09,0,6.366314819761243e-08,0,1.1209921879640206e-11,0,0.0025641197347318068,0,0.0,0,6.039613253960852e-14,0,1.1123324483719443e-12,0,2.6364329608341563e-09,0,5.362377208939506e-14,0,0.002128141204094547
1,0.9281625222777559,1,0.720449399892604,1,0.8906686051201469,1,0.7470059470126562,0,0.4317107635906121,1,0.650666340830094,1,0.5750577075779586,0,0.46893493054622537,1,0.639785236847495,1,0.5901928774821813,0,0.23323362780280765,0,0.33438802765041953,0,0.26904685979844545,0,0.2945967606756179,0,0.4642902961541423,0,0.47971673219269295,0,0.14128723256157416,0,0.33448794892582656
0,6.661338147750939e-16,0,2.5665025660259744e-12,0,9.992007221626409e-15,0,7.773781618425346e-13,0,9.650169552344323e-12,0,0.0008802547264967764,0,0.0,0,1.9984014443252818e-15,0,0.0,0,0.0,0,1.021405182655144e-14,0,0.0002886199454313898,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.3140555702738652e-06
0,0.0,0,0.0,0,2.220446049250313e-16,0,0.0,0,0.0,0,0.006854036531949159,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0008494012861429701,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.6442355726418185e-05
0,2.3294222106784446e-10,0,8.345036872525746e-06,0,1.3697777858645566e-06,0,0.00016524363667969055,0,4.8988464396160225e-09,0,0.036326769377859947,0,3.11972669919669e-14,0,3.469370668529592e-08,0,5.0298984977104055e-09,0,6.839308655748333e-06,0,2.656874720230462e-12,0,0.007403307485418731,0,0.0,0,4.366755956830559e-09,0,6.249778472522394e-11,0,2.216400261767504e-06,0,2.220446049250313e-15,0,0.0004442949947901509
1,0.9281625222777559,1,0.7888937079161331,1,0.8248038458727965,1,0.7505636089153203,1,0.5435274897714866,1,0.622353153901889,1,0.5750577075779586,1,0.5848042879443456,1,0.6215917879320261,1,0.5702630827296358,0,0.3502524957625327,0,0.4723519629170426,0,0.26904685979844545,0,0.4512964035929662,0,0.4739681722324631,0,0.4570566652661805,0,0.2511318206949106,0,0.3040710684059308
0,6.661338147750939e-16,0,3.1252778143198157e-13,0,5.502265310042276e-13,0,5.0191295564161464e-11,0,1.9630741476817093e-11,0,0.0069073571477709095,0,0.0,0,4.440892098500626e-16,0,1.1102230246251565e-16,0,2.020605904817785e-14,0,4.796163466380676e-14,0,0.0025680683871751597,0,0.0,0,0.0,0,0.0,0,2.220446049250313e-16,0,2.4424906541753444e-15,0,0.004004565315452457
0,0.0,0,0.0,0,0.0,0,0.0,0,7.860379014346108e-14,0,0.018919281021511414,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.010506500884971959,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.002399369420464481
0,2.3294222106784446e-10,0,5.85650793994974e-05,0,1.0181875152337483e-05,0,0.0004570489343299622,0,4.689368863441956e-06,0,0.04628300848148581,0,3.11972669919669e-14,0,6.311942785108826e-07,0,2.8246231242867736e-08,0,3.140620401442806e-05,0,9.791687916038683e-08,0,0.016737201736687468,0,0.0,0,6.743580804879912e-09,0,1.4481067456273422e-09,0,2.403482602053586e-06,0,6.45664367526777e-08,0,0.0026407023289405362
