SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.14682773520903192,0,0.32612962281169033,0,0.37808297408409786,0,0.07301841577495027,0,8.478361962049874e-06,0,0.09812247879766467,0,0.15597249181483985,0,0.24973118608619993,0,0.032120142472672586,0,1.2122753132448594e-06,0,0.0689242411132468,0,0.13326818388459483,0,0.15123273236366774,0,0.02320866989197712,0,4.427069334900224e-06
1,0.5785545827476748,0,0.22912983001488574,0,0.32366827206237336,0,0.036738118710050616,0,1.7465792538806646e-05,0,0.48245594285114357,0,0.1612082955703915,0,0.2087447583400156,0,0.012365505300352297,0,2.686089562553562e-06,0,0.4069035727971395,0,0.28016698466124124,0,0.13132129450537589,0,0.010895384884660131,0,5.4588440516756265e-06
0,0.1288954445203656,0,0.2260300827545857,0,0.21935550730751652,0,0.023613539310472054,0,1.0815543199815814e-05,0,0.08474945297019154,0,0.18757859430422785,0,0.09656063936177417,0,0.009896599278188645,0,1.6679267110797369e-06,0,0.058751302595108745,0,0.33245740206113295,0,0.10892901965134028,0,0.007192929681301585,0,3.3446675770099077e-06
0,0.3451619339981471,0,0.08562274701268113,0,0.21553277535668114,0,0.019325197470107858,0,1.464421146679662e-05,0,0.26089021386729794,0,0.1049207078887805,0,0.10385388506079019,0,0.006816243393028776,0,7.283993643691922e-06,0,0.20266772939627975,0,0.22883913509587495,0,0.10137108820837448,0,0.004783285986535546,0,9.976297376312893e-06
1,0.5836251172148846,0,0.13238875545562512,0,0.18813288542801265,0,0.009679251813899059,0,1.3157917425510313e-05,0,0.4876301758328726,0,0.0756217895910739,0,0.06368705635024163,0,0.0028783991510965556,0,3.8689490571286456e-06,0,0.41194741322851725,0,0.2105405402118279,0,0.03760365479847971,0,0.001960628350786031,0,4.178772480489812e-06
1,0.5866939772330527,0,0.1643100087191649,0,0.15953736684176678,0,0.004909190687776843,0,1.1634327559573165e-05,0,0.490769715605505,0,0.08606719028200938,0,0.0651168443815594,0,0.0014650294797472485,0,2.0678977038501856e-06,0,0.4150139519684891,0,0.17750212357410589,0,0.07780109262486479,0,0.001104184082794002,0,2.257056735288643e-06
1,0.5510027255538831,0,0.20576932037207762,0,0.19309359078675548,0,0.0025708963035646626,0,2.81323970663383e-06,0,0.4546218272620429,0,0.1142076010448485,0,0.0938031726670665,0,0.0006886881073087103,0,2.3189124997990973e-07,0,0.37998528676738497,0,0.17572534108089566,0,0.0600878556714598,0,0.0004355570146352683,0,4.264497862616068e-07
1,0.631752672665183,0,0.1974536824318852,0,0.2608927201721887,0,0.00032132573838961065,0,2.9106705101700214e-07,1,0.5375690214139253,0,0.15884955561552072,0,0.12530644090396925,0,4.1712206055644074e-05,0,9.94043736213257e-09,0,0.4612775800464519,0,0.2542342957084306,0,0.02986875068750927,0,4.530785640477486e-05,0,1.5412531362279935e-08
1,0.6614005243007566,0,0.1844082397758935,0,0.22989347877112176,0,4.618076688511774e-05,0,9.786679378009921e-08,1,0.5691068385425672,0,0.17523688326728082,0,0.09226063270701546,0,4.926121544235329e-06,0,2.989374858763938e-09,0,0.4930483383160662,0,0.25502524960972917,0,0.032225951500001404,0,6.1009720873084206e-06,0,4.145442544789546e-09
0,0.49138497728754404,0,0.19141324229344558,0,0.16435302336128643,0,1.3301773016838325e-05,0,1.2161476492522638e-08,0,0.39597314202833833,0,0.20260409605394814,0,0.047616186168425556,0,1.0961481480276092e-06,0,3.0188307409417803e-10,0,0.3244427807436898,0,0.28719929445755477,0,0.015519944869667679,0,4.008644591158017e-06,0,5.079009435249304e-10
