SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
0,0.14682773896600798,0,0.3737621695141399,0,0.25867680485179434,0,5.459202441215893e-07,0,0.3157844736544879,0,0.2518309333261568,0,0.09812247292041398,0,0.25407490168084534,0,0.12607701802967974,0,5.774724476381721e-09,0,0.2503277273212161,0,0.15559472354846715,0,0.06892425410272873,0,0.15496068633944993,0,0.06200275610248385,0,3.0917446380840374e-10,0,0.21827222259991685,0,0.29910774662590267
1,0.5785545815408976,0,0.3333870369894868,0,0.1953698663593868,0,4.406492082331681e-08,0,0.03929328481854322,0,0.22376400168428734,0,0.4824559423904623,0,0.20386170101866297,0,0.08609363928980507,0,1.4593726227474235e-10,0,0.020541336476109118,0,0.19109741391120705,0,0.4069036072484007,0,0.12945226857251058,0,0.04642749706426552,0,1.3600232051658168e-13,0,0.006679109979743858,0,0.23274907585373583
0,0.12889544822451615,0,0.4291579461019296,0,0.11789434615638772,0,5.3437633873443247e-08,0,0.17271667417161807,0,0.10686561843383702,0,0.0847494473654955,0,0.3321696718669669,0,0.04058249476723219,0,1.1578293879210833e-10,0,0.13923543942296668,0,0.09953477437021108,0,0.05875131401239497,0,0.23837569326043073,0,0.017402147125896716,0,2.7725599593964034e-12,0,0.0985843519482199,0,0.08843210162225501
0,0.34516193628336267,1,0.595304587133537,0,0.09816787916244829,0,3.931415459845766e-08,0,0.2779242160341713,0,0.0608709610636462,0,0.2608902089466574,0,0.4338640887835039,0,0.026143368744166673,0,1.1064971161545145e-10,0,0.23423628859642553,0,0.09824535813248558,0,0.20266775807549275,0,0.3090742097670208,0,0.010182081565024204,0,1.283417816466681e-13,0,0.22078188557748613,0,0.2442254157170356
1,0.5836251159324921,0,0.45251983304550925,0,0.17203091745389154,0,9.421555757782585e-10,0,0.25684501482291944,0,0.011653032168286948,0,0.48763017550795373,0,0.2536440607640966,0,0.07603081950622781,0,1.6403545188836688e-12,0,0.2226157181989683,0,0.05838850734570078,0,0.4119474477719448,0,0.14953636920682256,0,0.03922285724963692,0,2.4646951146678475e-14,0,0.2052370851885259,0,0.07460524660277712
1,0.5866939759051037,1,0.5210747202935824,0,0.2694053934127538,0,1.6235430777555848e-09,0,0.3800399345327282,0,0.0004329932963125227,0,0.49076971536301806,0,0.3815698425337597,0,0.1249859282653043,0,1.7364998328162073e-12,0,0.33259118887420436,0,0.003375984700328294,0,0.4150139865650996,0,0.24204282707071845,0,0.06515699347902149,0,1.2212453270876722e-15,0,0.30683270486253966,0,0.20929891208199292
1,0.5510027247643638,1,0.5236090845891755,0,0.2852711059267047,0,5.739913766511506e-09,0,0.42402625254778403,0,0.01831445770619322,0,0.45462182607486523,0,0.3774459644356647,0,0.14864552130697328,0,5.5713211821739606e-12,0,0.4135548639796167,0,0.2557412885869663,0,0.3799853195716312,0,0.24050038197218804,0,0.07790825432257908,0,7.771561172376096e-15,0,0.3671161980129507,0,0.46805208465865333
1,0.6317526706906903,1,0.5497391748594491,0,0.1824689376200066,0,2.659350184508469e-09,0,0.40516397576959573,0,0.006739847135248556,1,0.537569022398146,0,0.4407844315407329,0,0.07532647649080138,0,5.771938482723726e-12,0,0.39347163478435243,0,0.44097352860015593,0,0.46127761518657673,0,0.3617448056815671,0,0.02910271908686013,0,1.2656542480726785e-14,0,0.39167966159013134,1,0.7970125077317227
1,0.6614005219303473,1,0.5489142818693459,0,0.14294416399001186,0,1.434456553539576e-09,0,0.0356727555727151,0,0.005629245157805496,1,0.56910684034011,0,0.4078136466480049,0,0.05323044345912509,0,3.645972412869014e-13,0,0.016489982043839557,0,0.05764076341763813,0,0.4930483722882537,0,0.3271036429343642,0,0.016781889285531704,0,0.0,0,0.004902226249327235,1,0.6281447132601795
0,0.4913849690782308,0,0.4915005195157972,0,0.12251168280938418,0,6.859564138927965e-09,0,0.27166532399201127,0,0.04650703510620191,0,0.3959731393577941,0,0.320375424985454,0,0.044397842842758606,0,6.900702231860123e-12,0,0.22131637767254997,0,0.1632173097938463,0,0.32444281191569313,0,0.23321219542758853,0,0.01638713335810449,0,4.951594689828198e-14,0,0.16503656478296236,0,0.3585829068270572
