AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99
0,0.46344514443691576,0,0.41553250794233165,0,0.12732248000415547,0,0.3510178234122845,0,0.39856276536287727,0,0.345627401144313,0,0.08670003887870525,0,0.31867240109303396,0,0.3490820075255314,0,0.2937305991180392,0,0.062134962784304415,0,0.2940225253730575
0,0.42388482050111864,0,0.3758520121607667,0,0.11583728300080964,0,0.1983296994905197,0,0.36270529182210254,0,0.3104010254048496,0,0.07709187098632042,0,0.15747521175041557,0,0.3166125927658364,0,0.262475107939945,0,0.054149192205925845,0,0.12939118280574657
0,0.47055504721766905,0,0.33769954039411654,0,0.11698558485349175,0,0.28573948438344665,0,0.40929865258564435,0,0.2725269042967755,0,0.07835604413301989,0,0.24811319978448532,0,0.3623059243386303,0,0.22583681532615163,0,0.05536039752767996,0,0.22034189551107253
1,0.5383582070055676,0,0.32690361819225755,0,0.11620030321837227,0,0.33795248494755736,0,0.4711662804433069,0,0.2618337844378613,0,0.0777414016437864,0,0.30406554206939707,0,0.4185127373748676,0,0.21554050155923066,0,0.05487285727004443,0,0.27839300158842617
0,0.4850803382787239,0,0.3534644073911901,0,0.10240159845167651,0,0.3401244774692821,0,0.41284857029196087,0,0.2882231803807417,0,0.06687704410914508,0,0.30979652268658087,0,0.3576309551415656,0,0.2410323039059551,0,0.04623437704415023,0,0.28668468115404055
1,0.5067131472972606,0,0.4051764312934448,0,0.1073018771951173,0,0.39609523241602895,0,0.4384545122794069,0,0.3391153112422518,0,0.07080874662617365,0,0.37297011821868764,0,0.3856458234696106,0,0.290063439365713,0,0.04939738730063348,0,0.3549965872269544
1,0.5218861033429936,0,0.40562431252433806,0,0.11148275235055072,0,0.43306658679033994,0,0.45660096253634586,0,0.33853076185595654,0,0.0738715883333878,0,0.41377853736940107,0,0.4057051840845701,0,0.2887726616206556,0,0.05170490408298356,0,0.39866875798333445
1,0.5310683583587521,0,0.36871081021339824,0,0.10672258693763381,0,0.4282943346170255,0,0.46785816348650466,0,0.303408282535493,0,0.07045232831146264,0,0.4074171077824609,0,0.41836132146104665,0,0.2557644781992441,0,0.049169411504080274,0,0.39108819260812067
1,0.5225324676358842,0,0.3426460705516443,0,0.0961237507445366,0,0.19427473490573477,0,0.45892419593884104,0,0.27911612951385234,0,0.06229405711985625,0,0.1557534576738091,0,0.40927801708315803,0,0.2333103727673872,0,0.042794508811761056,0,0.12912414408075257
1,0.5047423674572773,0,0.32557766170123736,0,0.10113319611285299,0,0.33215364729907537,0,0.43875983230797455,0,0.2616440649963947,0,0.06645976781444796,0,0.300216306669308,0,0.3876720308425664,0,0.2160866493972471,0,0.046221221317242156,0,0.2759893907689557
