unique_id,ds,SeasonalNaive,SeasonalNaive-lo-80,SeasonalNaive-lo-90,SeasonalNaive-lo-98,SeasonalNaive-hi-80,SeasonalNaive-hi-90,SeasonalNaive-hi-98,AutoMLP-median,AutoMLP-lo-98,AutoMLP-lo-90,AutoMLP-lo-80,AutoMLP-hi-80,AutoMLP-hi-90,AutoMLP-hi-98,AutoNHITS-median,AutoNHITS-lo-98,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90,AutoNHITS-hi-98,AutoLSTM-median,AutoLSTM-lo-98,AutoLSTM-lo-90,AutoLSTM-lo-80,AutoLSTM-hi-80,AutoLSTM-hi-90,AutoLSTM-hi-98,AutoGRU-median,AutoGRU-lo-98,AutoGRU-lo-90,AutoGRU-lo-80,AutoGRU-hi-80,AutoGRU-hi-90,AutoGRU-hi-98,y_true
ID0,1984-12-31,5.07,1.4019002,0.36204472,-1.588551,8.7381,9.777956,11.728552,4.553792,0.73770475,2.7832441,3.2202263,6.897562,7.305214,8.881472,6.778623,1.5579919,2.8780003,3.956253,10.564634,11.4093895,13.102107,3.9717155,0.93790877,1.8822888,2.047973,6.410401,6.6092434,9.527035,5.2464232,1.9799507,2.4717338,2.7030914,6.980202,7.2100816,8.675639,3.240000009536743
ID0,1985-03-31,5.86,2.1919,1.1520447,-0.7985511,9.5281,10.567956,12.518552,5.0195236,0.51749873,2.5321045,2.8844206,7.1738253,7.7698164,9.68586,5.749437,-1.3078046,1.3987219,2.1817114,10.631254,11.901606,15.634652,1.6943005,-0.85539293,-0.19313312,-0.540226,5.413204,5.937954,13.867713,4.91063,-1.4299788,0.078391075,0.75897455,7.40047,8.305535,11.332777,2.7799999713897705
ID0,1985-06-30,6.79,3.1218998,2.0820446,0.13144873,10.4581,11.497955,13.448551,4.912415,0.43653917,2.403486,2.6587448,7.0907736,8.088304,10.512467,7.605401,-0.17332292,1.6888613,3.7589355,13.109108,14.314429,18.669052,2.971486,-1.9688163,-0.3982494,-0.37732244,7.728683,8.7755785,18.96175,5.834697,-1.2460089,-0.047611,0.8143828,8.373284,9.387573,13.243276,2.25
ID0,1985-09-30,5.02,1.3519,0.31204453,-1.6385512,8.6881,9.727956,11.678552,4.1703033,-0.1625557,1.2442422,1.8681797,6.6572413,7.1445713,9.952342,7.422304,-0.23594332,2.5833158,3.5954838,13.889808,15.144417,19.672857,3.3704283,-1.1432188,0.3779111,0.9208422,7.3482156,8.80788,18.42915,4.365239,-1.7940016,-0.42665935,0.17241597,6.4129124,7.402548,12.113947,1.0199999809265137
ID1,1988-12-31,102.0,93.1443,90.633835,85.924614,110.8557,113.366165,118.075386,114.25128,100.02363,107.849075,109.38679,122.31856,122.136856,128.71313,109.90039,97.64462,100.16088,102.11669,114.92838,117.34181,125.610916,117.658325,104.96324,110.53457,112.778015,129.70386,130.74529,134.69075,114.074615,104.304016,108.715935,109.41144,118.53952,119.10277,124.10539,100.0
ID1,1989-03-31,105.0,96.1443,93.633835,88.924614,113.8557,116.366165,121.075386,114.11252,96.48538,105.167984,107.68478,124.250206,129.38063,138.26505,111.70669,100.206436,102.52653,104.41596,117.25556,119.35675,125.67848,120.31323,102.558525,109.66674,112.264336,142.07974,147.58891,155.36621,114.6099,92.68326,102.135445,104.87894,123.413574,126.545135,143.87411,101.0
ID1,1989-06-30,109.0,100.1443,97.633835,92.924614,117.8557,120.366165,125.075386,117.461555,95.23421,105.85073,108.04062,131.20366,133.99084,147.31729,114.45723,98.08653,102.3569,104.87846,121.608475,123.657394,129.82825,120.38866,103.751114,110.535515,112.47696,143.82462,149.71313,158.94785,116.40747,91.65562,99.32542,103.96619,127.83966,130.80338,154.73889,99.0
ID1,1989-09-30,110.0,101.1443,98.633835,93.924614,118.8557,121.366165,126.075386,116.05073,92.35308,103.53758,106.07352,131.2377,136.1018,149.91339,115.44053,98.58986,102.14159,104.22121,124.82545,128.14005,135.57967,121.76297,100.62252,107.50725,111.07952,142.97119,148.42087,162.74373,116.897705,86.82053,92.30749,98.68842,128.81432,132.95123,162.09445,99.0
ID10,1989-06-30,169.0,146.52104,140.14856,128.19485,191.47896,197.85144,209.80515,120.241974,58.151608,84.285866,95.37223,167.79422,174.93906,192.61075,115.45325,34.13527,65.78621,81.29928,146.67084,157.44083,169.86105,135.79137,65.71929,99.68178,108.461945,168.89334,173.25185,207.02423,129.67952,32.148712,58.996475,70.52521,171.56396,184.8613,224.46924,190.0
ID10,1989-09-30,182.0,159.52104,153.14856,141.19485,204.47896,210.85144,222.80515,143.50658,51.12482,80.30382,95.52827,190.00569,203.67978,219.24417,120.40558,38.894478,70.42816,81.29228,161.91328,173.17152,196.98407,149.31866,68.23416,106.14152,118.34816,175.31772,177.68442,200.97765,133.46121,-15.021423,20.259834,38.350952,186.2362,206.43985,280.3977,264.0
ID10,1989-12-31,152.0,129.52104,123.14856,111.19486,174.47896,180.85144,192.80515,116.289444,33.549377,64.776825,74.74213,176.62607,185.59323,222.11066,133.0668,28.034485,65.48278,81.01609,183.12265,202.89159,241.53732,142.60149,71.87638,108.36502,119.21441,168.96208,171.69043,190.52899,121.65602,-13.6964035,18.093704,30.992168,173.92188,195.15198,263.87036,247.0
ID10,1990-03-31,132.0,109.521034,103.14856,91.19486,154.47896,160.85144,172.80515,138.96059,39.862644,76.88852,86.83586,191.224,197.22583,222.26852,148.46988,16.979431,68.682816,86.84368,197.12605,214.40228,268.25888,125.11366,11.792465,54.684082,71.534645,154.92581,161.87357,207.46008,116.686714,-13.81028,33.707417,43.096447,164.28104,183.64915,273.63193,258.0
ID100,1981-09-30,290.0,196.96423,170.58987,121.11599,383.03577,409.41013,458.884,319.12335,183.60123,235.4746,256.38208,410.8594,430.97168,470.88342,317.8906,181.26158,250.02213,268.17157,379.24268,394.02185,433.12885,350.08875,219.15767,280.37512,298.213,411.70544,419.34753,459.7915,326.56696,163.45897,214.48236,242.24236,373.61166,396.48724,458.4024,48614.30078125
ID100,1981-12-31,213.1,120.06423,93.68989,44.215996,306.13577,332.51013,381.984,298.45273,92.902664,168.82448,195.6196,390.18207,419.32336,472.50024,269.38803,131.4053,191.76129,204.89096,338.6603,370.33112,429.6306,266.2182,174.258,210.01042,224.29044,338.9735,348.62714,375.1199,245.458,102.97173,174.56247,196.88367,299.04153,315.6866,372.83063,39717.5
ID100,1982-03-31,337.5,244.46423,218.08987,168.616,430.53577,456.91013,506.384,277.27484,148.3458,189.0805,205.31937,394.23163,420.5951,495.49982,327.74356,207.59366,254.21237,265.24915,405.5498,423.45947,493.62946,363.67426,262.22394,316.083,329.76187,425.62247,429.34534,453.88934,340.51324,116.66107,208.50943,241.00279,406.41367,430.5511,521.50867,45665.1015625
ID100,1982-06-30,343.3,250.26422,223.88986,174.41599,436.33575,462.7101,512.184,356.52298,174.85939,230.44235,265.9144,455.54483,479.80988,528.3606,378.87408,240.75426,286.813,309.8545,434.7045,458.38647,563.8646,366.70407,267.60162,308.22357,321.66528,456.53986,465.9364,505.32953,322.71286,48.836014,146.6691,176.81853,414.0856,457.13556,607.8931,38440.69921875
ID101,1994-12-31,121.7,117.46716,116.26722,114.01631,125.93283,127.132774,129.38368,127.21517,120.58421,124.54506,125.085495,132.3983,132.07002,133.61844,127.615234,115.308395,122.52189,124.64836,129.93721,130.90973,134.03339,130.80576,112.42402,121.46761,124.89278,145.59222,147.2082,153.52078,131.27026,117.14536,123.41844,124.61417,137.90942,138.35881,146.02911,582417.0
ID101,1995-03-31,122.7,118.46716,117.26722,115.01631,126.93283,128.13278,130.38368,130.0753,118.253044,125.28372,126.796295,133.84314,136.24982,138.31407,129.47989,115.08435,121.87827,123.840645,133.50641,134.63951,138.85468,133.84103,110.91733,121.11121,125.02762,157.03218,162.55527,172.72882,130.71275,102.938095,115.68838,118.81145,142.25092,146.17532,168.56297,634526.0
ID101,1995-06-30,124.1,119.867165,118.66722,116.41631,128.33282,129.53278,131.78368,131.6127,115.470726,124.47478,126.434456,137.17493,138.67789,143.36487,130.1714,110.15567,119.96274,123.00683,135.4054,139.0325,144.01685,133.52267,112.14342,121.50449,124.856026,158.8051,165.2797,176.60915,134.08934,105.99558,116.23868,120.88298,147.8919,151.38907,180.45172,711326.0
