SeasonalNaive_90,SeasonalNaive_prob_90,AutoMLP_90,AutoMLP_prob_90,AutoNHITS_90,AutoNHITS_prob_90,AutoLSTM_90,AutoLSTM_prob_90,AutoGRU_90,AutoGRU_prob_90,AutoDeepAR_90,AutoDeepAR_prob_90,SeasonalNaive_95,SeasonalNaive_prob_95,AutoMLP_95,AutoMLP_prob_95,AutoNHITS_95,AutoNHITS_prob_95,AutoLSTM_95,AutoLSTM_prob_95,AutoGRU_95,AutoGRU_prob_95,AutoDeepAR_95,AutoDeepAR_prob_95,SeasonalNaive_99,SeasonalNaive_prob_99,AutoMLP_99,AutoMLP_prob_99,AutoNHITS_99,AutoNHITS_prob_99,AutoLSTM_99,AutoLSTM_prob_99,AutoGRU_99,AutoGRU_prob_99,AutoDeepAR_99,AutoDeepAR_prob_99
1,0.9999999999872224,1,0.9978821308078907,1,0.9986904666489148,1,0.9967448907240136,1,0.9990525987012338,1,0.9114353055958084,1,0.9889886147214618,1,0.9512963694004858,1,0.8985435354912028,1,0.8935195350665381,1,0.9293873297784163,1,0.6173575016503534,1,0.5060632958015074,1,0.8325281630742949,1,0.6842996763694422,1,0.7069756316579119,1,0.7996841327518525,0,0.30547798350348776
0,0.00017292636244214954,0,0.23443841853342917,0,0.043401368039638566,0,0.003447289381605767,0,0.07427904409819819,0,0.1607721695469707,0,8.881784197001252e-16,0,0.006018125693035836,0,1.623587248045233e-05,0,3.291742542987919e-07,0,0.0001914386592422046,0,0.028783855210581022,0,0.0,0,0.0002968308292610189,0,5.017757287451019e-08,0,6.793265949767147e-11,0,4.768454497594554e-06,0,0.002671053720250449
0,0.0,0,3.5102484670535006e-05,0,1.7736281709979096e-07,0,1.4210854715202004e-14,0,1.5877480441517378e-09,0,0.010769121172049978,0,0.0,0,6.601766910918627e-10,0,6.661338147750939e-16,0,0.0,0,0.0,0,0.00024286520678606927,0,0.0,0,2.857936109990078e-12,0,0.0,0,0.0,0,0.0,0,7.206989048214041e-06
0,0.0,0,3.1065150452036505e-12,0,0.0,0,0.0,0,0.0,0,0.012980812062048153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00015900269678015277,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.314460827461783e-05
0,0.0,0,2.933409515293306e-09,0,4.218847493575595e-15,0,0.0,0,0.0,0,0.0040956702901485675,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3373391119150284e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.6577111461302252e-07
0,0.0,0,1.6528167723350862e-10,0,0.0,0,0.0,0,0.0,0,0.003733054556859905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.9529435770881953e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0001847378846022707
0,0.0,0,1.0256351323789659e-10,0,0.0,0,0.0,0,0.0,0,0.002898053343435958,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.317897366001855e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.335924518732547e-06
0,0.0,0,1.779643601373948e-07,0,0.0,0,0.0,0,0.0,0,0.008317575393686938,0,0.0,0,3.0231372960543013e-13,0,0.0,0,0.0,0,0.0,0,0.00019588778622137148,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.1968238862801748e-05
0,0.0,0,0.0009729503607994738,0,1.445286401668966e-08,0,9.862315408781797e-10,0,4.5642704060711026e-09,0,0.052713467823855664,0,0.0,0,1.9931485073509947e-07,0,0.0,0,0.0,0,0.0,0,0.01243815767051104,0,0.0,0,5.207840825249832e-10,0,0.0,0,0.0,0,0.0,0,0.0008868385509094301
0,1.4432899320127035e-15,0,0.027459475117825427,0,2.685446142469683e-05,0,9.960920421825392e-09,0,7.314248961276526e-06,0,0.05196226144832072,0,0.0,0,0.00010075931195296928,0,5.742184505663772e-12,0,0.0,0,6.200595592531499e-13,0,0.0034928458876326562,0,0.0,0,3.5787810213072646e-06,0,0.0,0,0.0,0,0.0,0,0.0010719015002741417
0,5.720945939202693e-11,0,0.12121074796721265,0,0.012831767717966014,0,0.0010011881085449925,0,0.008256662633492007,0,0.20908015525913326,0,0.0,0,0.0027431557676280693,0,3.94612901011282e-06,0,1.855511855275438e-08,0,1.1830820475511317e-06,0,0.02993683056648533,0,0.0,0,0.00014043923492734756,0,8.493186820501819e-09,0,4.0323300254385686e-12,0,4.006360465602654e-09,0,0.0032396860509461556
1,0.9999999160728003,1,0.9345896613997596,1,0.9884371044293367,1,0.9545955110627182,1,0.9790120611589461,1,0.6255157154871481,1,0.8027943065380794,1,0.6739311054159376,1,0.7793375684801458,1,0.5240570984770653,1,0.5733241435534919,0,0.28532583230239306,0,0.07734894217138555,0,0.468212699529001,1,0.548117376353197,0,0.20290752472052032,0,0.23710559388380792,0,0.211184981068108
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
